,Player_x,salary,first_name,last_name,Player_y,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
201,Aaron Holiday,4470076.0,aaron,holiday,Aaron Holiday,HOU,27,15,8,7,18.1,6.4,2.5,5.3,48.1,0.9,2.6,35.9,0.4,0.5,85.7,0.2,1.6,1.8,2.1,0.4,0.5,0.1,1.9,13.1,0.0,0.0,2.7
202,Anfernee Simons,4423211.0,anfernee,simons,Anfernee Simons,POR,24,1,0,1,27.4,18.0,6.0,14.0,42.9,2.0,6.0,33.3,4.0,4.0,100.0,1.0,1.0,2.0,4.0,0.0,2.0,0.0,2.0,32.4,0.0,0.0,-27.0
203,Kira Lewis,4292296.0,kira,lewis,Kira Lewis Jr.,NOP,22,11,6,5,11.0,3.5,1.3,3.9,32.6,0.2,1.4,13.3,0.7,0.8,88.9,0.3,0.6,0.9,1.6,0.5,0.5,0.1,0.7,8.2,0.0,0.0,-0.2
204,Landry Shamet,4231770.0,landry,shamet,Landry Shamet,WAS,26,15,2,13,16.9,8.3,3.2,6.7,47.5,1.6,4.0,40.0,0.3,0.7,45.5,0.1,1.3,1.4,1.5,0.6,0.6,0.1,2.1,13.8,0.0,0.0,-1.0
205,Chris Duarte,4210498.0,chris,duarte,Chris Duarte,SAC,26,17,10,7,15.1,4.7,1.6,4.2,39.4,0.8,2.5,33.3,0.6,0.8,71.4,0.2,1.8,2.0,0.9,0.6,0.7,0.1,2.8,10.2,0.0,0.0,-0.8
206,Alex Len,4190958.0,alex,len,Alex Len,SAC,30,6,4,2,6.8,2.5,1.0,1.3,75.0,0.0,0.2,0.0,0.5,1.2,42.9,1.2,1.5,2.7,0.8,0.3,0.2,0.8,0.3,9.6,0.0,0.0,3.3
207,Robert Williams,4112323.0,robert,williams,Robert Williams III,POR,26,6,2,4,19.8,6.8,2.8,4.3,65.4,0.0,0.0,0.0,1.2,1.5,77.8,1.8,4.5,6.3,0.8,1.2,1.2,1.2,2.8,21.5,0.0,0.0,-5.0
208,Aaron Nesmith,4077762.0,aaron,nesmith,Aaron Nesmith,IND,24,16,9,7,23.7,11.0,4.0,7.3,54.7,1.8,3.9,46.0,1.2,1.9,63.3,0.9,2.4,3.3,1.0,0.6,1.1,0.6,3.3,20.8,0.0,0.0,-1.1
209,Moses Moody,4000277.0,moses,moody,Moses Moody,GSW,21,20,9,11,18.8,8.7,3.2,6.4,49.2,1.2,3.2,37.5,1.2,1.6,74.2,1.2,2.2,3.4,1.2,0.6,0.8,0.3,1.4,17.2,0.0,0.0,-0.2
210,Boban Marjanovic,3930427.0,boban,marjanovic,Boban Marjanovic,HOU,35,3,2,1,6.7,3.3,1.7,3.0,55.6,0.0,0.3,0.0,0.0,0.3,0.0,0.7,2.0,2.7,1.0,0.0,0.0,0.3,0.7,9.0,0.0,0.0,-1.7
211,Mike Muscala,3930427.0,mike,muscala,Mike Muscala,WAS,32,7,1,6,11.7,3.3,1.1,2.7,42.1,0.4,1.4,30.0,0.6,0.6,100.0,0.3,2.4,2.7,1.1,1.0,0.1,0.4,1.0,9.0,0.0,0.0,-7.9
212,Cole Anthony,3873605.0,cole,anthony,Cole Anthony,ORL,23,20,14,6,25.8,15.2,4.9,11.1,44.3,1.5,3.9,37.2,4.0,4.7,84.9,1.1,3.5,4.6,3.6,2.1,0.8,0.5,3.0,27.7,1.0,0.0,0.4
213,Corey Kispert,3799757.0,corey,kispert,Corey Kispert,WAS,24,18,3,15,22.9,10.9,3.7,8.2,44.6,1.9,5.2,37.2,1.6,2.1,78.4,0.5,2.1,2.6,1.7,0.9,0.5,0.0,1.8,17.0,0.0,0.0,-4.7
214,Luka Samanic,3767863.0,luka,samanic,Luka Samanic,UTA,23,9,2,7,6.1,2.4,1.0,2.7,37.5,0.3,1.2,27.3,0.1,0.1,100.0,0.3,1.4,1.8,0.2,0.4,0.1,0.2,0.6,5.5,0.0,0.0,0.7
215,Georges Niang,3705831.0,georges,niang,Georges Niang,CLE,30,20,11,9,22.3,8.4,3.1,7.5,41.3,1.6,4.5,34.8,0.6,0.7,92.3,0.3,3.7,4.0,1.2,0.6,0.4,0.1,2.3,15.7,0.0,0.0,-0.7
216,Isaiah Stewart,3680093.0,isaiah,stewart,Isaiah Stewart,DET,22,20,2,18,31.3,11.2,4.2,9.3,44.9,1.5,4.1,37.0,1.4,1.7,79.4,2.0,5.2,7.2,1.4,1.8,0.4,0.7,2.4,23.2,5.0,0.0,-3.8
217,Chuma Okeke,3680093.0,chuma,okeke,Chuma Okeke,ORL,25,9,5,4,4.1,1.2,0.4,1.4,30.8,0.3,1.1,30.0,0.0,0.0,0.0,0.3,0.4,0.8,0.3,0.2,0.0,0.0,0.0,2.4,0.0,0.0,-2.2
218,Nickeil Alexander-Walker,3662574.0,nickeil,alexander-walker,Nickeil Alexander-Walker,MIN,25,19,15,4,23.5,6.7,2.5,6.2,41.0,1.4,3.9,34.7,0.3,0.6,45.5,0.4,1.7,2.2,2.7,1.1,0.9,0.7,1.9,17.3,0.0,0.0,1.4
219,Alperen Sengun,3610019.0,alperen,sengun,Alperen Sengun,HOU,21,17,8,9,32.7,21.0,8.6,16.0,54.0,0.9,2.8,31.9,2.8,4.2,67.6,2.6,6.5,9.2,5.5,2.5,0.9,0.8,3.1,42.9,6.0,0.0,3.9
220,Aleksej Pokusevski,3496014.0,aleksej,pokusevski,Aleksej Pokusevski,OKC,21,6,5,1,5.7,1.0,0.3,1.5,22.2,0.2,1.0,16.7,0.2,0.3,50.0,0.3,0.8,1.2,0.8,0.5,0.0,0.2,0.8,3.7,0.0,0.0,-0.8
221,Goga Bitadze,3479439.0,goga,bitadze,Goga Bitadze,ORL,24,18,12,6,20.0,6.7,2.5,4.6,54.2,0.1,0.2,25.0,1.6,2.2,72.5,2.1,3.9,6.0,1.8,0.7,0.8,1.4,2.4,22.5,2.0,0.0,4.4
222,Trey Murphy,3429309.0,trey,murphy,Trey Murphy III,NOP,23,1,1,0,22.2,18.0,7.0,13.0,53.8,4.0,10.0,40.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,29.1,0.0,0.0,9.0
223,Josh Green,3321233.0,josh,green,Josh Green,DAL,23,18,11,7,25.2,6.9,2.6,6.1,42.2,1.3,3.5,36.5,0.5,0.9,52.9,0.6,2.3,2.9,2.4,0.9,0.9,0.2,1.7,16.3,0.0,0.0,-0.4
224,Tre Mann,3258032.0,tre,mann,Tre Mann,OKC,22,6,5,1,7.9,4.0,1.7,3.0,55.6,0.5,1.3,37.5,0.2,0.2,100.0,0.5,1.5,2.0,1.3,0.8,0.2,0.0,0.2,8.1,0.0,0.0,2.3
225,Matisse Thybulle,3189441.0,matisse,thybulle,Matisse Thybulle,POR,26,19,6,13,22.7,6.2,2.2,4.7,47.2,1.4,3.7,38.6,0.3,0.4,75.0,0.3,1.3,1.6,1.2,0.7,1.4,0.8,1.2,15.7,0.0,0.0,-2.7
226,Saddiq Bey,3171653.0,saddiq,bey,Saddiq Bey,ATL,24,19,9,10,29.2,12.4,4.5,8.8,51.2,1.8,4.5,40.0,1.5,1.9,78.4,1.9,3.9,5.8,1.2,1.2,1.1,0.2,1.6,23.8,1.0,0.0,2.9
227,Precious Achiuwa,3044711.0,precious,achiuwa,Precious Achiuwa,TOR,24,14,5,9,18.1,7.3,2.9,6.8,43.2,0.4,1.6,26.1,1.0,1.8,56.0,2.3,3.9,6.1,2.0,1.3,0.6,0.4,1.8,19.4,1.0,0.0,-4.1
228,Jalen Johnson,2986765.0,jalen,johnson,Jalen Johnson,ATL,21,15,8,7,29.9,14.1,5.7,9.5,59.4,1.1,2.7,42.5,1.7,2.2,75.8,1.3,5.9,7.3,2.4,2.0,1.1,1.0,2.2,30.9,3.0,0.0,2.7
229,Markieff Morris,2966564.0,markieff,morris,Markieff Morris,DAL,34,3,1,2,7.6,2.7,1.0,4.3,23.1,0.7,2.7,25.0,0.0,0.0,0.0,0.7,0.7,1.3,0.7,0.0,0.0,0.0,0.7,5.3,0.0,0.0,-4.7
230,Grant Williams,2939735.0,grant,williams,Grant Williams,DAL,25,19,11,8,28.8,9.8,3.3,7.7,42.2,2.3,5.6,40.6,1.1,1.6,64.5,1.2,2.6,3.7,1.7,0.9,0.3,0.6,2.6,18.5,0.0,0.0,0.6
231,Tyrese Maxey,2923025.0,tyrese,maxey,Tyrese Maxey,PHI,23,18,12,6,38.4,27.0,9.4,20.2,46.4,3.3,8.3,39.6,4.9,5.5,89.9,0.7,3.9,4.6,6.7,1.6,0.8,0.7,1.9,45.5,5.0,0.0,6.6
232,Trey Lyles,2807448.0,trey,lyles,Trey Lyles,SAC,28,5,3,2,21.2,8.2,2.6,6.6,39.4,1.4,4.6,30.4,1.6,2.6,61.5,1.6,4.4,6.0,0.6,1.4,0.0,0.2,2.4,15.5,0.0,0.0,2.6
233,Zeke Nnaji,2806055.0,zeke,nnaji,Zeke Nnaji,DEN,22,19,13,6,10.5,3.7,1.3,2.7,49.0,0.2,0.4,42.9,0.9,1.5,60.7,1.2,1.1,2.3,0.4,0.5,0.2,0.5,1.4,8.6,0.0,0.0,-4.1
234,Isaiah Jackson,2752691.0,isaiah,jackson,Isaiah Jackson,IND,21,11,7,4,12.8,4.9,1.7,3.1,55.9,0.0,0.1,0.0,1.5,2.1,69.6,1.5,2.6,4.1,0.9,0.5,0.5,1.7,3.0,17.3,0.0,0.0,0.5
235,Ty Jerome,2709569.0,ty,jerome,Ty Jerome,CLE,26,2,1,1,7.4,2.0,1.0,2.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,0.5,0.0,0.0,1.0,4.4,0.0,0.0,-7.0
236,Andre Drummond,2696876.0,andre,drummond,Andre Drummond,CHI,30,21,7,14,13.2,5.8,2.3,4.3,52.7,0.0,0.0,0.0,1.2,2.1,59.1,2.6,3.9,6.5,0.6,1.0,1.0,0.3,1.6,17.5,2.0,0.0,-0.8
237,Otto Porter,2683517.0,otto,porter,Otto Porter Jr.,TOR,30,9,5,4,12.3,3.1,1.1,2.6,43.5,0.8,1.8,43.8,0.1,0.1,100.0,0.7,1.8,2.4,0.1,0.1,0.3,0.3,1.1,8.1,0.0,0.0,2.3
238,Cody Zeller,2683517.0,cody,zeller,Cody Zeller,NOP,31,17,8,9,9.8,1.8,0.6,1.9,31.3,0.0,0.1,0.0,0.6,1.3,50.0,1.2,2.0,3.2,1.1,0.4,0.2,0.1,1.2,7.8,0.0,0.0,1.0
239,Nassir Little,2601089.0,nassir,little,Nassir Little,PHX,23,14,10,4,15.0,5.6,1.9,4.0,48.2,0.7,2.3,31.3,1.0,1.1,87.5,0.5,1.7,2.2,0.6,0.4,0.6,0.6,1.3,12.5,0.0,0.0,-1.9
240,Drew Eubanks,2515271.0,drew,eubanks,Drew Eubanks,PHX,26,19,11,8,17.9,6.7,2.6,4.5,58.1,0.1,0.1,100.0,1.3,1.6,83.3,1.4,3.1,4.5,1.5,1.1,0.2,1.1,2.1,17.1,0.0,0.0,-0.4
241,Dylan Windler,2514575.0,dylan,windler,Dylan Windler,NYK,27,3,2,1,2.5,1.0,0.3,0.7,50.0,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,1.9,0.0,0.0,2.7
242,Immanuel Quickley,2482503.0,immanuel,quickley,Immanuel Quickley,NYK,24,19,12,7,24.4,15.4,5.3,12.1,43.7,2.1,5.6,36.8,2.8,3.2,88.3,0.2,2.9,3.1,2.8,1.2,0.5,0.1,1.6,23.9,0.0,0.0,4.1
243,John Konchar,2470554.0,john,konchar,John Konchar,MEM,27,15,3,12,17.6,3.0,1.1,3.2,35.4,0.5,1.8,29.6,0.2,0.3,75.0,1.1,2.8,3.9,1.5,0.4,0.6,0.7,1.1,13.3,0.0,0.0,-3.8
244,Quentin Grimes,2435337.0,quentin,grimes,Quentin Grimes,NYK,23,17,10,7,23.1,6.2,2.2,6.0,36.3,1.7,4.9,34.9,0.1,0.2,66.7,0.2,1.1,1.3,1.2,0.5,0.8,0.0,1.7,11.3,0.0,0.0,-1.2
245,Jordan Poole,2427252.0,jordan,poole,Jordan Poole,WAS,24,18,3,15,29.4,17.2,6.0,15.3,39.1,1.9,6.6,28.6,3.3,3.8,85.5,0.5,2.3,2.8,3.5,2.8,1.2,0.4,3.2,27.6,0.0,0.0,-11.2
246,Bol Bol,2426929.0,bol,bol,Bol Bol,PHX,24,3,3,0,2.2,0.7,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.7,0.0,0.3,0.0,1.4,0.0,0.0,-3.0
247,Keldon Johnson,2409599.0,keldon,johnson,Keldon Johnson,SAS,24,18,3,15,32.8,16.6,6.2,13.2,47.3,1.9,5.4,35.7,2.2,3.0,72.2,1.2,5.3,6.5,4.1,1.3,0.8,0.3,2.5,32.4,4.0,0.0,-7.2
248,Payton Pritchard,2400301.0,payton,pritchard,Payton Pritchard,BOS,25,19,15,4,20.8,6.5,2.4,6.1,39.1,1.3,3.8,33.3,0.5,0.7,76.9,1.0,2.2,3.2,2.9,0.6,0.4,0.0,1.1,15.3,0.0,0.0,4.8
249,Bones Hyland,2354752.0,bones,hyland,Bones Hyland,LAC,23,12,6,6,16.8,8.3,3.1,7.3,42.0,1.4,4.0,35.4,0.8,0.8,90.0,0.2,1.0,1.2,2.0,1.6,0.6,0.0,1.8,12.9,0.0,0.0,2.0
250,Udoka Azubuike,2331170.0,udoka,azubuike,Udoka Azubuike,PHX,24,2,2,0,4.3,1.0,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,3.4,0.0,0.0,-4.5
251,Jaden McDaniels,2317020.0,jaden,mcdaniels,Jaden McDaniels,MIN,23,11,9,2,23.6,9.5,4.2,7.2,58.2,1.0,2.6,37.9,0.2,0.2,100.0,0.6,1.5,2.2,1.3,1.0,0.5,0.4,3.3,15.8,0.0,0.0,4.2
252,Malachi Flynn,2299906.0,malachi,flynn,Malachi Flynn,TOR,25,20,9,11,16.5,5.3,1.9,4.6,41.3,0.9,2.7,34.0,0.6,0.8,75.0,0.5,1.6,2.1,2.2,1.0,0.7,0.2,1.4,12.6,0.0,0.0,-4.4
253,Cam Thomas,2286700.0,cam,thomas,Cam Thomas,BKN,22,10,5,5,32.2,26.1,9.7,20.9,46.4,2.3,6.7,34.3,4.4,5.2,84.6,0.2,3.7,3.9,2.3,1.3,0.7,0.6,1.9,36.8,0.0,0.0,0.8
254,Desmond Bane,2283196.0,desmond,bane,Desmond Bane,MEM,25,19,5,14,34.0,23.8,8.6,19.1,45.3,3.3,8.8,36.9,3.3,3.8,84.9,0.9,3.5,4.4,5.2,2.7,1.4,0.7,3.1,40.3,0.0,0.0,-3.7
255,Jaden Springer,2272550.0,jaden,springer,Jaden Springer,PHI,21,11,7,4,11.6,3.2,1.2,3.4,35.1,0.3,1.1,25.0,0.5,0.7,75.0,1.1,0.9,2.0,0.9,1.1,0.5,0.5,1.6,8.9,0.0,0.0,0.3
256,Day'Ron Sharpe,2256245.0,day'ron,sharpe,Day'Ron Sharpe,BKN,22,19,10,9,15.7,6.5,2.6,4.5,57.0,0.0,0.2,0.0,1.4,2.2,63.4,2.3,4.2,6.4,0.8,1.1,0.4,0.7,2.2,17.5,2.0,0.0,3.9
257,Garrison Mathews,2245958.0,garrison,mathews,Garrison Mathews,ATL,27,7,4,3,6.8,1.7,0.6,1.6,36.4,0.6,1.6,36.4,0.0,0.0,0.0,0.3,0.7,1.0,0.1,0.1,0.1,0.0,0.6,3.4,0.0,0.0,-1.4
258,Jordan McLaughlin,2245958.0,jordan,mclaughlin,Jordan McLaughlin,MIN,27,5,4,1,3.8,1.0,0.2,0.8,25.0,0.2,0.4,50.0,0.4,0.4,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.4,3.7,0.0,0.0,2.0
259,Jeremiah Robinson-Earl,2245958.0,jeremiah,robinson-earl,Jeremiah Robinson-Earl,NOP,23,8,3,5,12.2,4.8,1.6,3.1,52.0,0.8,1.4,54.5,0.8,0.8,100.0,1.0,1.8,2.8,0.6,0.8,0.3,0.0,1.1,9.0,0.0,0.0,-4.4
260,Theo Maledon,2245958.0,theo,maledon,Theo Maledon,CHA,22,13,3,10,15.4,4.2,1.5,5.1,28.8,0.4,2.3,16.7,0.8,0.9,91.7,0.3,1.5,1.8,2.2,1.2,0.5,0.0,1.4,10.0,0.0,0.0,-4.4
261,Kenrich Williams,2245958.0,kenrich,williams,Kenrich Williams,OKC,29,9,7,2,16.7,5.7,2.2,4.1,54.1,0.9,1.7,53.3,0.3,0.9,37.5,0.9,2.1,3.0,1.8,0.3,0.4,0.0,2.2,12.9,0.0,0.0,5.8
262,Damian Jones,2220142.0,damian,jones,Damian Jones,CLE,28,10,6,4,5.1,0.9,0.4,0.8,50.0,0.0,0.0,0.0,0.1,0.2,50.0,0.4,0.6,1.0,0.3,0.3,0.1,0.2,0.3,3.2,0.0,0.0,-3.2
263,Wesley Matthews,2199349.0,wesley,matthews,Wesley Matthews,ATL,37,9,2,7,10.6,2.3,0.7,1.9,35.3,0.6,1.8,31.3,0.4,0.9,50.0,0.2,0.9,1.1,0.8,0.2,0.3,0.1,1.3,5.9,0.0,0.0,-2.4
264,Moses Brown,2171739.0,moses,brown,Moses Brown,POR,24,3,0,3,4.8,2.0,1.0,1.7,60.0,0.0,0.0,0.0,0.0,0.7,0.0,1.3,0.3,1.7,0.3,0.0,0.3,0.3,0.3,6.5,0.0,0.0,-3.0
265,Jose Alvarado,2162191.0,jose,alvarado,Jose Alvarado,NOP,25,7,4,3,16.2,7.0,2.7,6.7,40.4,1.3,3.4,37.5,0.3,0.9,33.3,0.6,1.4,2.0,2.0,1.0,1.0,0.1,1.3,14.8,0.0,0.0,0.0
266,Shake Milton,2073848.0,shake,milton,Shake Milton,MIN,27,19,15,4,16.3,5.6,1.8,5.1,36.1,0.4,1.9,21.6,1.5,1.8,80.0,0.2,1.7,1.9,1.5,1.1,0.7,0.2,1.6,11.8,0.0,0.0,-0.4
267,Jalen Brunson,2023672.0,jalen,brunson,Jalen Brunson,NYK,27,19,12,7,35.6,24.9,8.9,19.1,46.7,3.3,7.0,47.4,3.8,4.6,83.0,0.7,3.1,3.7,5.5,1.9,1.0,0.1,2.2,38.9,0.0,0.0,5.3
268,Mitchell Robinson,2023672.0,mitchell,robinson,Mitchell Robinson,NYK,25,19,12,7,29.9,6.2,2.7,4.7,57.8,0.0,0.0,0.0,0.7,1.9,38.9,5.6,5.2,10.7,0.5,0.9,1.5,1.4,1.9,27.6,2.0,0.0,3.3
269,Malik Monk,2009297.0,malik,monk,Malik Monk,SAC,25,18,11,7,24.5,14.4,4.6,10.8,42.1,2.5,6.1,41.3,2.8,3.2,89.5,0.6,2.3,2.9,4.6,2.2,0.7,0.5,1.7,26.2,1.0,0.0,1.8
270,Dennis Smith,2009297.0,dennis,smith,Dennis Smith Jr.,BKN,26,12,6,6,17.3,6.2,2.5,6.1,41.1,0.6,1.8,31.8,0.6,0.8,77.8,0.8,2.3,3.0,3.4,1.0,0.8,0.3,2.1,16.9,1.0,0.0,0.7
271,Jalen McDaniels,2001846.0,jalen,mcdaniels,Jalen McDaniels,TOR,25,15,5,10,9.2,2.1,0.9,3.1,28.3,0.3,1.5,18.2,0.1,0.1,100.0,0.3,0.9,1.2,0.6,0.4,0.3,0.2,0.9,5.7,0.0,0.0,-1.4
272,Dean Wade,2001846.0,dean,wade,Dean Wade,CLE,27,13,7,6,20.3,3.1,1.0,3.1,32.5,0.9,2.9,31.6,0.2,0.3,50.0,0.9,3.2,4.1,0.8,0.4,0.8,0.2,2.2,12.1,0.0,0.0,0.0
273,Bruno Fernando,2001846.0,bruno,fernando,Bruno Fernando,ATL,25,5,4,1,3.2,1.4,0.6,1.8,33.3,0.0,0.2,0.0,0.2,0.2,100.0,0.6,0.2,0.8,0.0,0.8,0.0,0.0,0.6,1.6,0.0,0.0,-1.2
274,Terance Mann,2001846.0,terance,mann,Terance Mann,LAC,27,13,6,7,26.7,6.5,2.7,6.2,43.2,0.5,2.7,17.1,0.6,1.0,61.5,1.2,2.7,3.9,2.2,0.7,0.8,0.4,2.0,17.4,0.0,0.0,3.6
275,Jaylen Nowell,2001846.0,jaylen,nowell,Jaylen Nowell,MEM,24,5,2,3,18.7,6.2,2.6,7.2,36.1,0.4,2.8,14.3,0.6,0.6,100.0,0.6,1.8,2.4,1.4,0.4,0.4,0.0,1.6,12.0,0.0,0.0,0.0
276,Naz Reid,2001846.0,naz,reid,Naz Reid,MIN,24,19,15,4,21.4,12.6,4.7,9.1,51.4,1.7,4.2,40.0,1.5,1.7,90.6,0.9,3.1,4.0,0.7,1.1,0.7,0.6,1.5,21.2,0.0,0.0,0.9
277,Luguentz Dort,2001846.0,luguentz,dort,Luguentz Dort,OKC,24,19,13,6,28.3,10.3,3.5,7.8,44.3,1.7,4.3,40.7,1.6,2.1,77.5,1.1,3.0,4.1,1.3,1.0,0.9,0.8,3.0,21.4,0.0,0.0,1.1
278,Daniel Gafford,2001846.0,daniel,gafford,Daniel Gafford,WAS,25,17,3,14,25.1,9.8,4.2,5.9,70.3,0.0,0.0,0.0,1.5,2.3,64.1,2.6,4.9,7.6,1.6,1.2,0.6,2.1,3.4,28.3,3.0,0.0,-4.5
279,Chimezie Metu,1979583.0,chimezie,metu,Chimezie Metu,PHX,26,11,7,4,7.1,2.5,1.0,2.0,50.0,0.3,0.8,33.3,0.3,0.4,75.0,0.2,1.2,1.4,0.4,0.3,0.1,0.3,1.2,5.5,0.0,0.0,-1.3
280,Yuta Watanabe,1979583.0,yuta,watanabe,Yuta Watanabe,PHX,29,15,8,7,18.0,5.1,1.6,4.4,36.4,1.3,3.5,36.5,0.6,0.9,69.2,0.6,1.7,2.3,0.5,0.9,0.4,0.4,1.7,10.2,0.0,0.0,0.5
281,Armoni Brooks,1952933.0,armoni,brooks,Armoni Brooks,BKN,25,5,3,2,9.0,3.4,1.2,3.4,35.3,1.0,2.6,38.5,0.0,0.0,0.0,0.4,1.6,2.0,0.0,0.2,0.0,0.0,0.2,5.6,0.0,0.0,6.2
282,Isaiah Hartenstein,1941874.0,isaiah,hartenstein,Isaiah Hartenstein,NYK,25,19,12,7,17.0,5.4,2.2,3.8,56.2,0.1,0.2,33.3,1.1,1.6,66.7,2.4,2.5,4.9,0.9,0.8,0.9,0.5,2.7,16.2,0.0,0.0,2.1
283,Thanasis Antetokounmpo,1941874.0,thanasis,antetokounmpo,Thanasis Antetokounmpo,MIL,31,7,4,3,6.3,0.9,0.4,1.1,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.6,0.6,0.1,0.1,1.0,2.7,0.0,0.0,2.1
284,Moritz Wagner,1941874.0,moritz,wagner,Moritz Wagner,ORL,26,20,14,6,19.5,13.0,5.0,7.9,63.3,0.7,1.8,37.1,2.4,2.9,82.5,1.6,2.8,4.3,1.2,1.4,0.5,0.5,2.5,21.3,0.0,0.0,1.5
285,Keita Bates-Diop,1941874.0,keita,bates-diop,Keita Bates-Diop,PHX,27,17,11,6,19.5,6.0,2.1,4.9,41.7,0.5,1.9,28.1,1.4,1.8,76.7,1.1,2.4,3.4,0.9,0.2,0.7,0.8,1.1,15.8,0.0,0.0,-0.9
286,Oshae Brissett,1910853.0,oshae,brissett,Oshae Brissett,BOS,25,8,6,2,11.2,1.8,0.4,2.1,17.6,0.1,1.1,11.1,0.9,1.5,58.3,1.0,1.6,2.6,0.4,0.3,0.5,0.0,1.1,6.7,0.0,0.0,-0.3
287,Gary Payton II,1874452.0,gary,payton,Gary Payton II,GSW,31,14,7,7,17.3,5.9,2.4,5.1,47.9,0.6,2.0,32.1,0.4,0.6,66.7,1.1,2.1,3.1,0.9,0.6,1.2,0.3,1.9,15.0,0.0,0.0,1.4
288,Max Strus,1874452.0,max,strus,Max Strus,CLE,27,20,11,9,35.3,14.4,5.3,12.0,43.9,2.9,7.7,37.9,1.0,1.2,82.6,0.7,4.8,5.5,4.0,1.6,1.0,0.7,2.7,30.3,3.0,0.0,3.3
289,Gabe Vincent,1874452.0,gabe,vincent,Gabe Vincent,LAL,27,4,2,2,28.4,6.0,2.8,7.0,39.3,0.3,3.5,7.1,0.3,0.5,50.0,0.5,0.5,1.0,3.0,0.5,1.5,0.0,2.5,15.7,0.0,0.0,2.5
290,Bismack Biyombo,1704921.0,bismack,biyombo,Bismack Biyombo,MEM,31,14,5,9,25.4,6.7,2.7,4.6,58.5,0.0,0.0,0.0,1.3,2.1,60.0,2.7,4.3,7.0,2.0,1.2,0.4,1.4,2.9,22.3,2.0,0.0,-1.5
291,Nick Richards,1704661.0,nick,richards,Nick Richards,CHA,26,12,3,9,16.8,8.1,2.8,3.8,75.6,0.0,0.0,0.0,2.4,3.0,80.6,1.5,4.2,5.7,0.4,1.1,0.4,1.2,2.8,19.2,2.0,0.0,-5.0
292,Lamar Stevens,1704661.0,lamar,stevens,Lamar Stevens,BOS,26,6,4,2,3.4,1.5,0.7,1.2,57.1,0.2,0.2,100.0,0.0,0.0,0.0,0.7,0.3,1.0,0.3,0.5,0.2,0.2,0.7,3.7,0.0,0.0,-1.2
293,KJ Martin,1704661.0,kj,martin,KJ Martin,PHI,22,11,7,4,7.7,1.8,0.7,2.0,36.4,0.1,0.5,16.7,0.3,0.5,50.0,0.3,0.8,1.1,0.4,0.5,0.5,0.1,1.3,4.9,0.0,0.0,0.6
294,Jae'Sean Tate,1704661.0,jae'sean,tate,Jae'Sean Tate,HOU,28,16,8,8,18.5,5.8,2.3,4.6,50.7,0.7,1.9,35.5,0.5,0.6,80.0,1.0,2.8,3.8,1.3,0.3,1.1,0.3,2.8,16.0,0.0,0.0,2.3
295,Sam Merrill,1704661.0,sam,merrill,Sam Merrill,CLE,27,10,6,4,7.5,2.4,0.8,2.5,32.0,0.8,2.2,36.4,0.0,0.0,0.0,0.2,0.4,0.6,0.6,0.2,0.2,0.0,0.6,4.4,0.0,0.0,-2.8
296,Xavier Tillman,1704661.0,xavier,tillman,Xavier Tillman,MEM,24,9,1,8,23.8,7.9,3.3,8.2,40.5,0.8,2.8,28.0,0.4,1.0,44.4,1.6,3.9,5.4,2.1,1.2,1.4,1.0,2.2,23.7,1.0,0.0,-2.8
297,Jordan Nwora,1704661.0,jordan,nwora,Jordan Nwora,IND,25,5,2,3,14.6,7.0,2.8,6.8,41.2,0.8,3.0,26.7,0.6,0.8,75.0,1.2,1.8,3.0,1.2,1.4,0.8,0.2,1.6,14.0,0.0,0.0,-2.2
298,Naji Marshall,1704661.0,naji,marshall,Naji Marshall,NOP,25,12,7,5,21.9,9.3,3.0,6.5,46.2,1.3,2.9,42.9,2.0,2.4,82.8,1.3,3.4,4.8,2.3,1.3,0.8,0.3,1.5,20.5,0.0,0.0,1.7
299,Paul Reed,1704661.0,paul,reed,Paul Reed,PHI,24,19,12,7,14.7,5.5,2.5,4.2,59.5,0.2,0.5,44.4,0.3,0.4,75.0,1.8,2.6,4.4,1.1,0.8,0.5,0.6,2.1,14.9,0.0,0.0,3.2
300,Isaiah Joe,1704661.0,isaiah,joe,Isaiah Joe,OKC,24,19,13,6,20.9,10.6,3.4,7.5,45.8,2.7,5.9,46.0,1.1,1.3,83.3,0.1,2.4,2.5,1.2,0.5,0.8,0.3,1.2,18.5,0.0,0.0,8.1
