,Player_x,salary,first_name,last_name,Player_y,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
200,JaVale McGee,4764666.0,javale,mcgee,JaVale McGee,LAL,32,68,51,17,16.6,6.6,2.9,4.5,63.7,0.0,0.1,50.0,0.8,1.2,64.6,1.8,3.9,5.7,0.5,0.8,0.5,1.4,2.3,19.2,2.0,0.0,1.9
201,Reggie Bullock,4764666.0,reggie,bullock,Reggie Bullock Jr.,NYK,29,29,9,20,23.6,8.1,3.1,7.7,40.2,1.3,3.8,33.3,0.6,0.7,81.0,0.4,1.9,2.3,1.4,0.7,0.9,0.1,1.9,15.3,0.0,0.0,-2.7
202,Patrick McCaw,4764666.0,patrick,mccaw,Patrick McCaw,TOR,24,37,27,10,24.5,4.6,1.8,4.4,41.4,0.6,1.9,32.4,0.4,0.5,72.2,0.5,1.8,2.3,2.1,0.8,1.1,0.1,1.6,13.3,1.0,0.0,0.1
203,Shai Gilgeous-Alexander,4708586.0,shai,gilgeous-alexander,Shai Gilgeous-Alexander,OKC,21,70,43,27,34.7,19.0,6.8,14.5,47.1,1.2,3.6,34.7,4.1,5.1,80.7,0.7,5.2,5.9,3.3,1.9,1.1,0.7,1.7,34.5,9.0,1.0,2.2
204,Luke Kennard,4558785.0,luke,kennard,Luke Kennard,DET,24,28,11,17,32.9,15.8,5.4,12.2,44.2,2.6,6.5,39.9,2.4,2.7,89.3,0.3,3.2,3.5,4.1,1.5,0.4,0.2,2.3,26.5,0.0,0.0,-0.8
205,Miles Bridges,4473307.0,miles,bridges,Miles Bridges,CHA,22,65,23,42,30.7,13.0,4.9,11.6,42.4,1.5,4.6,33.0,1.6,2.0,80.9,1.4,4.2,5.6,1.8,1.5,0.6,0.7,2.0,24.9,4.0,0.0,-6.1
206,Jakob Poeltl,4472693.0,jakob,poeltl,Jakob Poeltl,SAS,24,66,30,36,17.7,5.6,2.5,4.0,62.4,0.0,0.0,0.0,0.6,1.3,46.5,2.0,3.7,5.7,1.8,0.8,0.6,1.4,1.9,20.3,4.0,0.0,1.8
207,Tyler Herro,4336084.0,tyler,herro,Tyler Herro,MIA,20,55,34,21,27.4,13.5,4.9,11.5,42.8,2.1,5.4,38.9,1.6,1.8,87.0,0.3,3.8,4.1,2.2,1.6,0.6,0.2,1.4,22.5,1.0,0.0,-0.4
208,Donovan Mitchell,4330796.0,donovan,mitchell,Donovan Mitchell,UTA,23,69,43,26,34.3,24.0,8.7,19.4,44.9,2.5,6.9,36.6,4.0,4.7,86.3,0.8,3.6,4.4,4.3,2.7,1.0,0.2,2.5,36.6,1.0,0.0,1.6
209,Stanley Johnson,4315596.0,stanley,johnson,Stanley Johnson,TOR,24,25,19,6,6.0,2.4,0.9,2.4,37.3,0.3,1.0,29.2,0.4,0.6,56.3,0.3,1.2,1.5,0.8,0.6,0.2,0.2,0.6,6.0,0.0,0.0,0.5
210,Jake Layman,4266742.0,jake,layman,Jake Layman,MIN,26,23,11,12,22.0,9.1,3.5,7.8,45.3,1.0,3.1,33.3,1.0,1.4,75.0,0.7,1.7,2.5,0.7,1.0,0.7,0.4,2.0,15.6,0.0,0.0,1.0
211,Thon Maker,4252039.0,thon,maker,Thon Maker,DET,23,60,20,40,12.9,4.7,1.6,3.2,48.2,0.4,1.1,34.4,1.2,1.8,66.4,0.9,1.9,2.8,0.7,0.8,0.4,0.7,1.7,11.5,2.0,0.0,-2.4
212,Jerome Robinson,4249749.0,jerome,robinson,Jerome Robinson,WAS,23,63,36,27,15.5,5.1,1.8,4.9,37.1,0.8,2.4,32.0,0.6,0.9,70.2,0.2,1.8,2.0,1.4,0.8,0.4,0.3,1.8,11.0,0.0,0.0,-0.5
213,Danuel House,4216729.0,danuel,house,Danuel House Jr.,HOU,27,63,40,23,30.4,10.5,3.7,8.6,42.7,2.0,5.6,36.3,1.2,1.4,81.1,0.9,3.3,4.2,1.3,0.9,1.1,0.5,2.1,21.6,2.0,0.0,2.0
214,Domantas Sabonis,4204287.0,domantas,sabonis,Domantas Sabonis,IND,24,62,37,25,34.8,18.5,7.4,13.7,54.0,0.3,1.1,25.4,3.5,4.8,72.3,3.0,9.4,12.4,5.0,2.7,0.8,0.5,3.1,41.9,50.0,4.0,2.6
215,Boban Marjanovic,4169083.0,boban,marjanovic,Boban Marjanovic,DAL,31,44,21,23,9.6,6.6,2.8,4.8,57.3,0.1,0.4,23.5,1.0,1.3,75.4,1.5,3.0,4.5,0.5,0.7,0.2,0.2,1.3,13.2,6.0,0.0,1.1
216,Taurean Prince,4147624.0,taurean,prince,Taurean Prince,BKN,26,64,30,34,29.0,12.1,4.3,11.5,37.6,2.3,6.7,33.9,1.1,1.4,79.8,0.8,5.2,6.0,1.8,2.0,0.9,0.4,2.5,23.8,8.0,0.0,1.1
217,Dario Saric,4147624.0,dario,saric,Dario Saric,PHX,26,66,32,34,24.7,10.7,3.9,8.2,47.6,1.3,3.6,35.7,1.6,1.9,84.4,1.5,4.6,6.2,1.9,1.3,0.6,0.2,2.4,21.9,9.0,0.0,-1.0
218,Romeo Langford,4119530.0,romeo,langford,Romeo Langford,BOS,20,32,22,10,11.6,2.5,0.9,2.5,35.0,0.2,0.8,18.5,0.6,0.8,72.0,0.5,0.8,1.3,0.4,0.3,0.3,0.3,1.0,5.8,0.0,0.0,2.1
219,Bam Adebayo,4114384.0,bam,adebayo,Bam Adebayo,MIA,22,72,44,28,33.6,15.9,6.1,11.0,55.7,0.0,0.2,14.3,3.7,5.3,69.1,2.4,7.8,10.2,5.1,2.8,1.1,1.3,2.5,40.3,40.0,3.0,3.4
220,Michael Porter,4037340.0,michael,porter,Michael Porter Jr.,DEN,22,55,36,19,16.4,9.3,3.5,7.0,50.9,1.1,2.7,42.2,1.1,1.3,83.3,1.2,3.5,4.7,0.8,0.9,0.5,0.5,1.8,18.2,9.0,0.0,0.4
221,Denzel Valentine,4023246.0,denzel,valentine,Denzel Valentine,CHI,26,36,12,24,13.6,6.8,2.7,6.6,40.9,1.3,3.8,33.6,0.2,0.2,75.0,0.3,1.8,2.1,1.2,0.7,0.7,0.2,1.4,13.0,0.0,0.0,-1.1
222,Sekou Doumbouya,3913125.0,sekou,doumbouya,Sekou Doumbouya,DET,19,38,10,28,19.8,6.4,2.4,6.2,39.0,0.7,2.6,28.6,0.8,1.2,67.4,0.5,2.6,3.1,0.5,0.9,0.5,0.2,2.1,12.2,2.0,0.0,-4.6
223,Justin Jackson,3908122.0,justin,jackson,Justin Jackson,DAL,25,65,39,26,16.1,5.5,2.1,5.2,39.6,0.7,2.5,29.4,0.6,0.8,84.0,0.4,2.0,2.4,0.8,0.2,0.2,0.2,1.1,10.5,0.0,0.0,0.1
224,Troy Brown,3834937.0,troy,brown,Troy Brown Jr.,WAS,20,69,24,45,25.8,10.4,4.0,9.0,43.9,0.9,2.6,34.1,1.6,2.0,78.4,1.1,4.4,5.6,2.6,1.1,1.2,0.1,1.9,23.8,6.0,0.0,-3.3
225,Yogi Ferrell,3752174.0,yogi,ferrell,Yogi Ferrell,SAC,27,50,20,30,10.6,4.4,1.6,3.8,42.0,0.5,1.6,30.4,0.7,0.8,85.7,0.1,0.9,1.0,1.4,0.6,0.4,0.1,0.8,8.4,0.0,0.0,-0.3
226,Zhaire Smith,3643540.0,zhaire,smith,Zhaire Smith,PHI,21,7,3,4,4.6,1.1,0.4,1.6,27.3,0.0,0.4,0.0,0.3,0.6,50.0,0.0,0.3,0.3,0.3,0.3,0.4,0.0,0.6,2.9,0.0,0.0,-1.4
227,Ryan Arcidiacono,3573499.0,ryan,arcidiacono,Ryan Arcidiacono,CHI,26,58,21,37,16.0,4.5,1.6,3.8,40.9,0.9,2.4,39.1,0.5,0.7,71.1,0.3,1.6,1.9,1.7,0.6,0.5,0.1,1.7,10.2,0.0,0.0,-1.4
228,Quinn Cook,3573499.0,quinn,cook,Quinn Cook,LAL,27,44,31,13,11.5,5.1,2.1,4.9,42.5,0.7,1.9,36.5,0.3,0.3,78.6,0.3,0.9,1.2,1.1,0.8,0.3,0.0,0.6,8.4,0.0,0.0,1.3
229,Khem Birch,3573499.0,khem,birch,Khem Birch,ORL,27,48,19,29,19.2,4.4,1.5,3.0,51.0,0.0,0.0,0.0,1.4,2.1,65.3,1.9,2.7,4.6,1.0,0.6,0.4,0.5,1.9,13.5,0.0,0.0,-2.7
230,Nickeil Alexander-Walker,3531618.0,nickeil,alexander-walker,Nickeil Alexander-Walker,NOP,21,47,19,28,12.6,5.7,2.1,5.7,36.8,1.0,2.8,34.6,0.5,0.8,67.6,0.2,1.6,1.8,1.9,1.1,0.4,0.2,1.2,11.1,0.0,0.0,-1.2
231,Cedi Osman,3462891.0,cedi,osman,Cedi Osman,CLE,25,65,19,46,29.4,11.0,4.1,9.4,43.7,1.9,4.9,38.3,1.0,1.4,67.0,0.6,3.0,3.6,2.4,1.4,0.8,0.2,2.5,20.7,2.0,0.0,-5.4
232,Donte DiVincenzo,3461292.0,donte,divincenzo,Donte DiVincenzo,MIL,23,66,53,13,23.0,9.2,3.5,7.7,45.5,1.3,3.7,33.6,1.0,1.3,73.3,1.0,3.8,4.8,2.3,1.4,1.3,0.3,1.7,21.9,1.0,0.0,6.2
233,Bryn Forbes,3424604.0,bryn,forbes,Bryn Forbes,SAS,26,63,27,36,25.1,11.2,3.8,9.2,41.7,2.3,6.0,38.8,1.2,1.4,83.3,0.2,1.8,2.0,1.7,0.9,0.5,0.0,1.8,16.9,0.0,0.0,-3.4
234,Goga Bitadze,3355230.0,goga,bitadze,Goga Bitadze,IND,20,54,32,22,8.7,3.2,1.3,2.8,46.7,0.1,0.8,19.0,0.4,0.6,72.7,0.5,1.5,2.0,0.4,0.5,0.2,0.7,1.2,8.3,1.0,0.0,-0.3
235,Lonnie Walker,3292622.0,lonnie,walker,Lonnie Walker IV,SAS,21,61,29,32,16.2,6.4,2.5,5.9,42.6,0.7,1.7,40.6,0.7,1.0,72.1,0.4,1.9,2.3,1.1,0.7,0.5,0.2,1.3,12.3,0.0,0.0,-0.1
236,Alex Caruso,3275708.0,alex,caruso,Alex Caruso,LAL,26,64,48,16,18.4,5.5,1.9,4.5,41.2,0.6,1.9,33.3,1.1,1.5,73.4,0.3,1.7,1.9,1.9,0.8,1.1,0.3,1.5,14.0,0.0,0.0,3.8
237,Malik Beasley,3253925.0,malik,beasley,Malik Beasley,MIN,23,55,30,25,22.0,11.2,4.1,9.7,42.5,1.9,5.0,38.8,1.0,1.2,81.8,0.3,2.4,2.7,1.4,1.0,0.7,0.1,1.4,18.0,1.0,0.0,-0.9
238,Luka Samanic,3204143.0,luka,samanic,Luka Samanic,SAS,20,3,1,2,16.1,5.3,1.7,5.3,31.3,1.0,2.7,37.5,1.0,1.3,75.0,0.3,3.0,3.3,2.0,0.7,0.0,0.7,2.0,13.7,0.0,0.0,1.7
239,John Collins,3200140.0,john,collins,John Collins,ATL,22,41,15,26,33.2,21.6,8.6,14.8,58.3,1.4,3.6,40.1,2.9,3.7,80.0,2.8,7.3,10.1,1.5,1.8,0.8,1.6,3.4,41.2,22.0,0.0,-4.0
240,Kevin Huerter,3140248.0,kevin,huerter,Kevin Huerter,ATL,21,56,19,37,31.4,12.2,4.5,10.9,41.3,2.3,6.0,38.0,0.9,1.1,82.8,0.6,3.4,4.1,3.8,1.6,0.9,0.5,2.5,25.4,2.0,0.0,-4.3
241,Caris LeVert,3127666.0,caris,levert,Caris LeVert,BKN,25,45,21,24,29.6,18.7,6.9,16.3,42.5,1.8,4.9,36.4,3.1,4.4,71.1,1.1,3.1,4.2,4.4,2.6,1.2,0.2,1.8,32.0,2.0,1.0,-0.1
242,Marko Guduric,3126812.0,marko,guduric,Marko Guduric,MEM,25,44,19,25,11.0,3.9,1.4,3.6,39.5,0.6,1.9,30.1,0.5,0.6,92.3,0.3,1.3,1.7,1.0,0.8,0.3,0.2,0.8,8.0,0.0,0.0,-0.6
243,Matisse Thybulle,3075782.0,matisse,thybulle,Matisse Thybulle,PHI,23,65,40,25,19.8,4.7,1.7,4.1,42.3,0.9,2.4,35.7,0.4,0.6,61.0,0.7,1.0,1.6,1.2,0.8,1.4,0.7,2.2,14.2,0.0,0.0,0.6
244,Harry Giles,3071780.0,harry,giles,Harry Giles III,SAC,22,46,22,24,14.5,6.9,3.0,5.5,55.4,0.0,0.0,0.0,0.8,1.1,77.6,0.9,3.2,4.1,1.3,1.0,0.5,0.4,2.6,15.4,2.0,0.0,-2.8
245,Vince Carter,3055048.0,vince,carter,Vince Carter,ATL,43,60,19,41,14.6,5.0,1.8,5.1,35.2,1.0,3.4,30.2,0.4,0.5,79.3,0.3,1.8,2.1,0.8,0.6,0.4,0.4,1.5,10.5,0.0,0.0,-2.1
246,Wilson Chandler,3055048.0,wilson,chandler,Wilson Chandler,BKN,33,35,16,19,21.0,5.9,2.1,5.2,40.4,1.1,3.5,30.6,0.6,0.7,87.0,0.3,3.8,4.1,1.1,1.0,0.5,0.3,2.3,13.9,0.0,0.0,-3.4
247,Thabo Sefolosha,3055048.0,thabo,sefolosha,Thabo Sefolosha,HOU,36,41,27,14,10.6,2.2,0.9,2.2,40.7,0.4,1.3,27.8,0.1,0.2,37.5,0.5,1.8,2.3,0.6,0.4,0.6,0.3,1.0,8.1,0.0,0.0,0.9
248,Tyson Chandler,3055048.0,tyson,chandler,Tyson Chandler,HOU,37,26,15,11,8.4,1.3,0.5,0.7,77.8,0.0,0.0,0.0,0.2,0.5,46.2,1.0,1.6,2.5,0.2,0.3,0.2,0.3,1.2,6.0,0.0,0.0,1.2
249,Dwight Howard,3055048.0,dwight,howard,Dwight Howard,LAL,34,69,52,17,18.9,7.5,2.9,4.0,72.9,0.0,0.1,60.0,1.6,3.1,51.4,2.5,4.9,7.3,0.7,1.2,0.4,1.1,3.2,20.9,9.0,0.0,2.3
250,Rajon Rondo,3055048.0,rajon,rondo,Rajon Rondo,LAL,34,48,37,11,20.5,7.1,2.9,6.8,41.8,0.9,2.6,32.8,0.6,0.9,65.9,0.5,2.5,3.0,5.0,1.9,0.8,0.0,1.2,18.9,2.0,0.0,0.9
251,Jared Dudley,3055048.0,jared,dudley,Jared Dudley,LAL,34,45,30,15,8.1,1.5,0.5,1.3,40.0,0.4,0.9,42.9,0.0,0.0,100.0,0.1,1.0,1.2,0.6,0.2,0.3,0.1,0.9,4.9,0.0,0.0,0.4
252,Udonis Haslem,3055048.0,udonis,haslem,Udonis Haslem,MIA,40,4,3,1,11.0,3.0,1.0,2.8,36.4,0.3,0.8,33.3,0.8,1.0,75.0,0.3,3.8,4.0,0.3,0.3,0.0,0.0,1.5,7.9,0.0,0.0,-4.8
253,Kyle Korver,3055048.0,kyle,korver,Kyle Korver,MIL,39,58,43,15,16.6,6.7,2.2,5.1,43.0,1.7,4.1,41.8,0.6,0.7,85.4,0.3,1.8,2.1,1.2,0.8,0.4,0.2,1.3,12.1,0.0,0.0,2.2
254,Wesley Matthews,3055048.0,wesley,matthews,Wesley Matthews,MIL,33,67,52,15,24.4,7.4,2.5,6.3,39.6,1.6,4.4,36.4,0.8,1.0,76.5,0.3,2.1,2.5,1.4,0.6,0.6,0.1,1.5,13.9,0.0,0.0,6.8
255,Josh Okogie,3014461.0,josh,okogie,Josh Okogie,MIN,21,62,19,43,25.0,8.6,2.7,6.4,42.7,0.7,2.5,26.6,2.5,3.1,79.6,1.4,2.9,4.3,1.6,1.4,1.1,0.4,2.2,19.3,0.0,0.0,-2.6
256,Vincent Poirier,2984817.0,vincent,poirier,Vincent Poirier,BOS,26,22,18,4,5.9,1.9,0.8,1.6,47.2,0.0,0.1,50.0,0.3,0.3,85.7,0.6,1.4,2.0,0.4,0.4,0.1,0.4,1.1,5.9,0.0,0.0,-0.9
257,Rondae Hollis-Jefferson,2977916.0,rondae,hollis-jefferson,Rondae Hollis-Jefferson,TOR,25,60,43,17,18.7,7.0,2.6,5.5,47.1,0.1,0.4,13.0,1.8,2.4,73.4,1.8,2.9,4.7,1.8,1.0,0.8,0.4,1.9,17.7,2.0,0.0,1.3
258,Brandon Clarke,2952711.0,brandon,clarke,Brandon Clarke,MEM,23,58,29,29,22.4,12.1,5.1,8.3,61.8,0.4,1.1,35.9,1.5,1.9,75.9,1.6,4.4,5.9,1.4,0.9,0.6,0.8,1.7,24.5,3.0,0.0,-0.3
259,Terrance Ferguson,2949138.0,terrance,ferguson,Terrance Ferguson,OKC,22,56,33,23,22.5,3.9,1.4,3.9,35.5,0.9,3.0,29.2,0.3,0.4,75.0,0.4,0.9,1.3,0.9,0.6,0.5,0.3,2.8,8.7,0.0,0.0,-2.6
260,Grayson Allen,2893820.0,grayson,allen,Grayson Allen,MEM,24,38,16,22,18.9,8.7,3.1,6.6,46.6,1.5,3.7,40.4,1.0,1.2,86.7,0.2,2.0,2.2,1.4,0.9,0.3,0.1,1.4,13.5,0.0,0.0,-2.5
261,Alfonzo McKinnie,2849252.0,alfonzo,mckinnie,Alfonzo McKinnie,CLE,27,40,11,29,14.8,4.6,1.8,4.3,42.7,0.4,1.6,21.5,0.6,0.8,71.0,0.9,1.9,2.8,0.4,0.7,0.6,0.2,1.8,10.1,1.0,0.0,-2.3
262,Grant Williams,2834786.0,grant,williams,Grant Williams,BOS,21,69,47,22,15.1,3.4,1.3,3.1,41.2,0.3,1.4,25.0,0.6,0.8,72.2,0.9,1.7,2.6,1.0,0.7,0.4,0.5,2.4,10.2,0.0,0.0,1.9
263,Jarrett Allen,2831212.0,jarrett,allen,Jarrett Allen,BKN,22,70,33,37,26.5,11.1,4.3,6.6,64.9,0.0,0.1,0.0,2.4,3.9,63.3,3.1,6.5,9.6,1.6,1.1,0.6,1.3,2.3,29.5,30.0,0.0,0.6
264,Pascal Siakam,2801430.0,pascal,siakam,Pascal Siakam,TOR,26,60,46,14,35.2,22.9,8.3,18.4,45.3,2.2,6.1,35.9,4.0,5.1,79.2,1.1,6.3,7.3,3.5,2.5,1.0,0.9,2.8,40.0,12.0,0.0,6.6
265,Skal Labissiere,2785955.0,skal,labissiere,Skal Labissiere,ATL,24,33,14,19,17.2,5.8,2.5,4.5,55.1,0.1,0.4,23.1,0.8,1.0,75.8,2.0,3.2,5.1,1.3,0.9,0.2,0.9,2.7,16.4,1.0,0.0,0.4
266,Chandler Hutchison,2778181.0,chandler,hutchison,Chandler Hutchison,CHI,24,28,8,20,18.8,7.8,2.9,6.3,45.7,0.4,1.4,31.6,1.6,2.8,59.0,0.6,3.2,3.9,0.9,1.0,1.0,0.3,1.7,16.5,0.0,0.0,-5.1
267,Patrick Patterson,2777315.0,patrick,patterson,Patrick Patterson,LAC,31,59,39,20,13.2,4.9,1.6,3.9,40.8,1.1,2.9,39.0,0.6,0.7,81.4,0.6,2.0,2.6,0.7,0.4,0.1,0.1,0.9,9.2,1.0,0.0,0.8
268,Dejounte Murray,2765573.0,dejounte,murray,Dejounte Murray,SAS,23,66,29,37,25.6,10.9,4.5,9.7,46.2,0.6,1.7,36.9,1.4,1.7,79.8,1.0,4.8,5.8,4.1,1.9,1.7,0.3,2.2,28.0,6.0,0.0,-2.9
269,Alec Burks,2763559.0,alec,burks,Alec Burks,PHI,28,66,21,45,26.6,15.0,4.9,11.6,41.8,1.8,4.6,38.5,3.6,4.0,88.7,0.7,3.5,4.3,2.9,1.4,0.9,0.3,1.9,26.7,1.0,0.0,-3.4
270,Damian Jones,2745707.0,damian,jones,Damian Jones,ATL,25,55,15,40,16.1,5.6,2.2,3.2,68.0,0.0,0.2,22.2,1.1,1.5,73.8,1.3,2.4,3.7,0.6,0.5,0.5,0.7,2.7,14.1,0.0,0.0,-4.7
271,Darius Bazley,2721577.0,darius,bazley,Darius Bazley,OKC,20,61,36,25,18.5,5.6,2.0,5.2,39.4,0.8,2.3,34.8,0.7,1.0,69.4,0.5,3.5,4.0,0.7,0.7,0.4,0.7,0.9,13.9,1.0,0.0,-1.3
272,Ante Zizic,2718004.0,ante,zizic,Ante Zizic,CLE,23,22,4,18,10.0,4.4,1.9,3.3,56.9,0.0,0.0,0.0,0.6,0.9,73.7,0.8,2.2,3.0,0.3,0.5,0.3,0.2,1.2,9.6,1.0,0.0,0.6
273,OG Anunoby,2718004.0,og,anunoby,OG Anunoby,TOR,22,69,50,19,29.9,10.6,4.1,8.2,50.5,1.3,3.3,39.0,1.0,1.5,70.6,1.2,4.1,5.3,1.6,1.1,1.4,0.7,2.4,24.3,5.0,0.0,4.0
274,Markieff Morris,2691902.0,markieff,morris,Markieff Morris,LAL,30,58,22,36,20.5,9.7,3.5,7.9,44.3,1.5,3.9,38.6,1.1,1.5,77.6,0.7,3.1,3.8,1.3,1.3,0.5,0.3,2.3,17.3,1.0,0.0,-2.2
275,Luke Kornet,2680124.0,luke,kornet,Luke Kornet,CHI,24,36,11,25,15.5,6.0,2.3,5.2,43.9,0.9,3.0,28.7,0.6,0.8,71.4,0.6,1.7,2.3,0.9,0.4,0.3,0.7,1.5,12.8,0.0,0.0,-1.2
276,Aaron Holiday,2667260.0,aaron,holiday,Aaron Holiday,IND,23,66,42,24,24.5,9.5,3.5,8.5,41.4,1.3,3.3,39.4,1.1,1.3,85.1,0.3,2.0,2.4,3.4,1.3,0.8,0.2,1.8,19.3,3.0,0.0,1.7
277,Ty Jerome,2612800.0,ty,jerome,Ty Jerome,PHX,22,31,16,15,10.6,3.3,1.2,3.6,33.6,0.5,1.6,28.0,0.4,0.5,75.0,0.2,1.3,1.5,1.4,0.6,0.5,0.1,0.9,8.4,0.0,0.0,-3.3
278,Willie Cauley-Stein,2593745.0,willie,cauley-stein,Willie Cauley-Stein,DAL,26,54,16,38,20.3,7.2,3.2,5.6,57.9,0.0,0.0,0.0,0.7,1.2,60.6,1.6,4.3,5.8,1.3,0.7,0.9,1.1,2.2,21.5,3.0,0.0,-2.4
279,Kyle O'Quinn,2589975.0,kyle,o'quinn,Kyle O'Quinn,PHI,30,29,18,11,10.8,3.5,1.4,2.9,49.4,0.2,0.9,25.9,0.4,0.7,55.0,1.2,2.8,4.0,1.8,0.7,0.2,0.8,1.3,13.5,2.0,0.0,-1.1
280,Austin Rivers,2589965.0,austin,rivers,Austin Rivers,HOU,27,68,43,25,23.4,8.8,3.1,7.4,42.1,1.4,4.0,35.6,1.1,1.6,70.3,0.4,2.2,2.6,1.7,0.7,0.7,0.1,1.9,16.2,0.0,0.0,1.2
281,Carmelo Anthony,2571763.0,carmelo,anthony,Carmelo Anthony,POR,36,58,28,30,32.8,15.4,5.8,13.5,43.0,1.5,3.9,38.5,2.3,2.8,84.5,1.2,5.1,6.3,1.5,1.7,0.8,0.5,2.9,27.5,5.0,0.0,0.3
282,Anfernee Simons,2560484.0,anfernee,simons,Anfernee Simons,POR,21,70,32,38,20.7,8.3,3.1,7.7,39.9,1.1,3.2,33.2,1.1,1.3,82.6,0.4,1.8,2.2,1.4,0.9,0.4,0.1,1.9,13.6,1.0,0.0,-3.5
283,Nassir Little,2508025.0,nassir,little,Nassir Little,POR,20,48,22,26,11.9,3.6,1.4,3.1,43.0,0.3,1.2,23.7,0.6,0.9,63.6,0.6,1.6,2.3,0.5,0.3,0.3,0.3,1.5,8.3,1.0,0.0,-1.1
284,Moritz Wagner,2457996.0,moritz,wagner,Moritz Wagner,WAS,23,45,15,30,18.6,8.7,3.2,5.9,54.5,0.6,1.8,31.3,1.7,2.1,82.1,1.2,3.6,4.9,1.2,1.5,0.6,0.4,3.4,18.1,2.0,0.0,-2.0
285,Caleb Swanigan,2421832.0,caleb,swanigan,Caleb Swanigan,POR,23,27,12,15,10.7,2.4,1.0,1.7,59.6,0.0,0.1,0.0,0.3,0.6,52.9,1.0,2.7,3.7,1.1,1.4,0.1,0.3,2.3,8.3,0.0,0.0,-1.6
286,Ben McLemore,2416393.0,ben,mclemore,Ben McLemore,HOU,27,71,44,27,22.8,10.1,3.4,7.7,44.4,2.5,6.4,40.0,0.7,0.9,74.6,0.3,1.9,2.2,0.8,0.7,0.6,0.2,2.2,15.8,1.0,0.0,2.6
287,Mike Muscala,2416393.0,mike,muscala,Mike Muscala,OKC,28,47,26,21,12.2,4.8,1.6,4.0,40.7,1.1,3.0,37.8,0.4,0.5,81.8,0.3,2.0,2.3,0.9,0.4,0.2,0.3,1.2,9.8,0.0,0.0,-0.4
288,Michael Carter-Williams,2416393.0,michael,carter-williams,Michael Carter-Williams,ORL,28,45,21,24,18.5,7.2,2.5,5.8,42.7,0.5,1.7,29.3,1.8,2.1,83.2,1.0,2.2,3.3,2.4,1.2,1.1,0.5,1.9,18.3,0.0,0.0,0.5
289,Noah Vonleh,2382333.0,noah,vonleh,Noah Vonleh,DEN,24,36,13,23,10.5,3.7,1.4,2.6,56.5,0.1,0.4,20.0,0.7,0.9,78.1,1.0,2.4,3.4,0.8,0.6,0.3,0.2,1.1,9.8,0.0,0.0,-1.5
290,Torrey Craig,2382333.0,torrey,craig,Torrey Craig,DEN,29,58,38,20,18.5,5.4,2.1,4.6,46.1,0.8,2.4,32.6,0.4,0.6,61.1,1.1,2.2,3.3,0.8,0.4,0.4,0.6,2.3,13.2,2.0,0.0,-3.0
291,Edmond Sumner,2382333.0,edmond,sumner,Edmond Sumner,IND,24,31,16,15,14.4,4.9,2.0,4.6,43.0,0.5,1.7,26.4,0.5,0.9,55.2,0.4,1.1,1.5,1.8,0.7,0.5,0.3,1.4,11.0,0.0,0.0,-0.9
292,Landry Shamet,2376520.0,landry,shamet,Landry Shamet,LAC,23,53,34,19,27.4,9.3,3.0,7.4,40.4,2.1,5.6,37.5,1.2,1.4,85.5,0.1,1.8,1.9,1.9,0.8,0.4,0.2,2.7,15.3,0.0,0.0,2.3
293,Mfiondu Kabengele,2354936.0,mfiondu,kabengele,Mfiondu Kabengele,LAC,22,12,9,3,5.4,3.5,1.2,2.7,43.8,0.8,1.7,45.0,0.4,0.4,100.0,0.1,0.8,0.9,0.2,0.2,0.2,0.2,0.8,5.7,0.0,0.0,-0.1
294,Kyle Kuzma,2352077.0,kyle,kuzma,Kyle Kuzma,LAL,24,61,46,15,25.0,12.8,4.8,11.0,43.6,1.4,4.5,31.6,1.9,2.5,73.5,0.9,3.6,4.5,1.3,1.5,0.5,0.4,2.1,21.3,2.0,0.0,3.0
295,Jordan Poole,2340356.0,jordan,poole,Jordan Poole,GSW,21,57,12,45,22.3,8.8,2.9,8.8,33.3,1.3,4.6,27.9,1.7,2.1,79.8,0.2,1.9,2.1,2.4,1.3,0.6,0.2,1.6,15.9,0.0,0.0,-3.5
296,Tony Bradley,2337497.0,tony,bradley,Tony Bradley,UTA,22,58,36,22,11.4,4.9,2.2,3.3,66.7,0.1,0.1,100.0,0.5,0.8,65.2,1.9,2.7,4.6,0.4,0.5,0.2,0.6,2.0,12.9,1.0,0.0,-0.2
297,Keldon Johnson,2323489.0,keldon,johnson,Keldon Johnson,SAS,20,17,8,9,17.7,9.1,3.1,5.2,59.6,0.8,1.3,59.1,2.1,2.6,79.5,0.6,2.8,3.4,0.9,0.8,0.8,0.1,1.6,16.5,1.0,0.0,3.9
298,Derrick White,2320487.0,derrick,white,Derrick White,SAS,25,68,32,36,24.7,11.3,3.7,8.1,45.8,1.2,3.2,36.6,2.6,3.1,85.3,0.5,2.8,3.3,3.5,1.3,0.6,0.9,2.2,23.7,0.0,0.0,0.6
299,Robert Williams,2307909.0,robert,williams,Robert Williams III,BOS,22,29,19,10,13.4,5.2,2.2,3.0,72.7,0.0,0.0,0.0,0.8,1.2,64.7,1.4,3.0,4.4,0.9,0.7,0.8,1.2,1.8,17.0,0.0,0.0,1.2
