,Player_x,salary,first_name,last_name,Player_y,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
99,Mitchell Robinson,15681818.0,mitchell,robinson,Mitchell Robinson,NYK,25,19,12,7,29.9,6.2,2.7,4.7,57.8,0.0,0.0,0.0,0.7,1.9,38.9,5.6,5.2,10.7,0.5,0.9,1.5,1.4,1.9,27.6,2.0,0.0,3.3
100,Kevin Huerter,15669643.0,kevin,huerter,Kevin Huerter,SAC,25,17,10,7,27.7,13.0,4.8,10.7,45.1,2.6,6.7,38.6,0.8,0.9,81.3,0.7,4.0,4.7,3.1,0.9,0.8,0.4,2.3,25.8,0.0,0.0,-0.1
101,Jonas Valanciunas,15435000.0,jonas,valanciunas,Jonas Valanciunas,NOP,31,21,11,10,26.7,14.0,5.5,9.7,56.4,0.7,1.9,37.5,2.3,2.9,80.3,2.3,6.7,9.0,2.4,1.2,0.4,1.3,3.1,32.3,9.0,0.0,2.9
102,Caris LeVert,15384616.0,caris,levert,Caris LeVert,CLE,29,16,8,8,30.4,14.9,5.4,13.3,40.8,1.7,5.4,31.0,2.3,3.1,74.0,0.4,3.3,3.7,3.6,1.4,1.0,0.4,1.8,27.4,0.0,0.0,0.5
103,Luguentz Dort,15277778.0,luguentz,dort,Luguentz Dort,OKC,24,19,13,6,28.3,10.3,3.5,7.8,44.3,1.7,4.3,40.7,1.6,2.1,77.5,1.1,3.0,4.1,1.3,1.0,0.9,0.8,3.0,21.4,0.0,0.0,1.1
104,Luke Kennard,14763636.0,luke,kennard,Luke Kennard,MEM,27,8,2,6,21.5,8.3,2.6,7.3,36.2,2.1,5.8,37.0,0.9,0.9,100.0,0.4,2.5,2.9,2.0,0.6,0.6,0.1,0.5,16.3,0.0,0.0,-3.3
105,Kentavious Caldwell-Pope,14704938.0,kentavious,caldwell-pope,Kentavious Caldwell-Pope,DEN,30,21,14,7,34.3,11.2,3.9,8.7,45.1,1.6,3.9,40.7,1.8,2.0,92.7,0.5,1.6,2.0,2.7,1.3,1.7,0.4,2.1,22.7,0.0,0.0,7.9
106,Max Strus,14487684.0,max,strus,Max Strus,CLE,27,20,11,9,35.3,14.4,5.3,12.0,43.9,2.9,7.7,37.9,1.0,1.2,82.6,0.7,4.8,5.5,4.0,1.6,1.0,0.7,2.7,30.3,3.0,0.0,3.3
107,Reggie Bullock,14210528.0,reggie,bullock,Reggie Bullock Jr.,HOU,32,8,3,5,9.5,1.5,0.5,1.6,30.8,0.5,1.5,33.3,0.0,0.0,0.0,0.3,1.4,1.6,0.4,0.3,0.1,0.1,0.9,4.5,0.0,0.0,-3.6
108,Tyus Jones,14000000.0,tyus,jones,Tyus Jones,WAS,27,19,3,16,26.8,10.8,4.6,9.4,49.2,1.1,3.2,35.0,0.5,0.7,69.2,0.3,2.5,2.8,4.9,0.6,0.9,0.1,0.9,24.1,0.0,0.0,-8.8
109,Dorian Finney-Smith,13932008.0,dorian,finney-smith,Dorian Finney-Smith,BKN,30,18,9,9,31.4,11.0,4.1,8.8,46.5,2.7,6.0,45.4,0.1,0.2,33.3,2.1,3.4,5.5,1.4,0.9,0.5,0.7,2.3,22.3,0.0,0.0,-4.3
110,Doug McDermott,13750000.0,doug,mcdermott,Doug McDermott,SAS,31,17,3,14,16.6,6.4,2.2,4.6,48.1,1.6,3.5,47.5,0.2,0.4,66.7,0.2,0.9,1.1,1.8,0.7,0.4,0.1,1.3,11.1,0.0,0.0,-5.1
111,Anthony Edwards,13534817.0,anthony,edwards,Anthony Edwards,MIN,22,17,13,4,35.1,26.2,9.2,19.9,46.4,2.5,6.7,37.7,5.2,6.1,86.4,0.8,5.1,5.9,5.0,3.2,1.3,0.5,1.9,42.9,2.0,0.0,8.9
112,Wendell Carter,13050000.0,wendell,carter,Wendell Carter Jr.,ORL,24,5,3,2,29.4,9.4,3.4,9.0,37.8,1.0,3.2,31.3,1.6,2.8,57.1,2.2,6.4,8.6,1.6,1.6,0.6,0.4,2.8,23.5,1.0,0.0,0.2
113,Gary Harris,13000000.0,gary,harris,Gary Harris,ORL,29,15,12,3,20.8,7.9,2.7,5.9,46.6,1.6,4.2,38.1,0.8,1.1,70.6,0.5,1.3,1.8,1.8,0.5,0.9,0.3,1.2,15.6,0.0,0.0,4.8
114,Josh Hart,12960000.0,josh,hart,Josh Hart,NYK,28,19,12,7,28.7,8.2,3.3,7.0,46.6,1.1,3.1,34.5,0.6,0.8,73.3,1.1,5.2,6.2,2.6,1.0,0.9,0.3,1.7,22.3,0.0,0.0,4.5
115,Naz Reid,12950400.0,naz,reid,Naz Reid,MIN,24,19,15,4,21.4,12.6,4.7,9.1,51.4,1.7,4.2,40.0,1.5,1.7,90.6,0.9,3.1,4.0,0.7,1.1,0.7,0.6,1.5,21.2,0.0,0.0,0.9
116,Marvin Bagley,12500000.0,marvin,bagley,Marvin Bagley III,DET,24,19,2,17,18.1,9.8,3.8,6.7,57.5,0.1,0.3,20.0,2.1,2.4,87.0,1.8,2.9,4.8,1.2,1.2,0.1,0.6,1.5,18.5,1.0,0.0,-1.3
117,Grant Williams,12405000.0,grant,williams,Grant Williams,DAL,25,19,11,8,28.8,9.8,3.3,7.7,42.2,2.3,5.6,40.6,1.1,1.6,64.5,1.2,2.6,3.7,1.7,0.9,0.3,0.6,2.6,18.5,0.0,0.0,0.6
118,Daniel Gafford,12402000.0,daniel,gafford,Daniel Gafford,WAS,25,17,3,14,25.1,9.8,4.2,5.9,70.3,0.0,0.0,0.0,1.5,2.3,64.1,2.6,4.9,7.6,1.6,1.2,0.6,2.1,3.4,28.3,3.0,0.0,-4.5
119,Kelly Olynyk,12195122.0,kelly,olynyk,Kelly Olynyk,UTA,32,19,6,13,21.0,7.6,2.6,4.5,58.1,0.8,1.8,47.1,1.5,1.7,87.9,1.9,3.6,5.5,3.7,1.9,0.8,0.2,2.9,21.1,1.0,0.0,-1.6
120,Victor Wembanyama,12160632.0,victor,wembanyama,Victor Wembanyama,SAS,19,18,3,15,30.0,19.3,7.2,16.4,43.7,1.4,5.3,27.1,3.5,4.2,82.9,2.1,7.6,9.7,2.6,3.5,1.3,2.7,2.6,43.4,8.0,0.0,-6.9
121,James Wiseman,12119440.0,james,wiseman,James Wiseman,DET,22,10,0,10,11.1,5.4,2.4,3.7,64.9,0.0,0.1,0.0,0.6,1.1,54.5,1.0,2.2,3.2,0.3,0.8,0.1,0.3,1.8,10.1,0.0,0.0,-3.9
122,Richaun Holmes,12046020.0,richaun,holmes,Richaun Holmes,DAL,30,10,4,6,11.0,2.9,1.2,2.4,50.0,0.0,0.0,0.0,0.5,1.2,41.7,1.5,2.4,3.9,0.5,0.6,0.1,0.5,1.7,9.5,0.0,0.0,-0.4
123,Austin Reaves,12015150.0,austin,reaves,Austin Reaves,LAL,25,21,12,9,29.5,13.7,4.8,10.2,46.5,1.2,4.0,31.3,3.0,3.5,84.9,0.9,3.8,4.7,4.7,2.4,1.0,0.1,1.5,27.4,3.0,0.0,-2.5
124,Chris Boucher,11750000.0,chris,boucher,Chris Boucher,TOR,30,18,7,11,14.9,6.9,2.2,4.8,46.5,0.8,1.8,42.4,1.7,2.1,81.6,1.3,2.6,3.9,0.4,0.4,0.4,0.5,1.8,14.6,0.0,0.0,0.8
125,Bobby Portis,11710818.0,bobby,portis,Bobby Portis,MIL,28,20,14,6,23.9,11.3,4.7,9.8,47.4,0.8,2.6,29.4,1.3,1.7,75.8,1.3,5.4,6.7,1.2,0.9,0.9,0.5,2.3,24.3,2.0,0.0,2.6
126,Nicolas Batum,11710818.0,nicolas,batum,Nicolas Batum,PHI,34,13,9,4,23.7,5.9,2.1,3.7,56.3,1.5,3.0,51.3,0.2,0.3,75.0,0.9,2.8,3.7,1.6,0.5,0.7,0.8,2.1,16.9,0.0,0.0,5.6
127,Robert Covington,11692308.0,robert,covington,Robert Covington,PHI,32,19,12,7,18.7,5.4,1.8,4.1,44.2,0.9,2.4,37.0,0.9,1.1,85.7,1.4,2.3,3.6,0.9,0.3,1.5,0.8,2.0,17.8,0.0,0.0,3.4
128,Paolo Banchero,11608080.0,paolo,banchero,Paolo Banchero,ORL,21,20,14,6,33.4,19.5,7.1,14.7,48.1,1.4,3.1,44.3,4.1,6.1,66.9,1.4,5.5,6.9,4.9,3.1,1.1,0.6,2.3,36.7,4.0,0.0,0.9
129,Robert Williams,11571429.0,robert,williams,Robert Williams III,POR,26,6,2,4,19.8,6.8,2.8,4.3,65.4,0.0,0.0,0.0,1.2,1.5,77.8,1.8,4.5,6.3,0.8,1.2,1.2,1.2,2.8,21.5,0.0,0.0,-5.0
130,Coby White,11111111.0,coby,white,Coby White,CHI,23,21,7,14,33.2,15.0,5.3,12.4,42.7,2.9,7.1,40.3,1.6,1.9,84.6,0.4,2.8,3.1,4.2,1.9,0.9,0.3,2.9,26.8,0.0,0.0,-2.3
131,Cade Cunningham,11055360.0,cade,cunningham,Cade Cunningham,DET,22,20,2,18,35.1,22.4,8.3,19.9,41.6,2.1,6.0,35.0,3.8,4.2,89.3,0.5,3.4,3.9,7.3,4.4,0.9,0.2,2.8,36.8,3.0,0.0,-6.7
132,Talen Horton-Tucker,11020000.0,talen,horton-tucker,Talen Horton-Tucker,UTA,23,20,7,13,22.3,9.3,3.5,9.2,37.7,1.2,3.9,30.8,1.2,1.4,85.2,0.5,2.4,2.9,4.5,1.9,1.0,0.5,2.3,21.7,0.0,0.0,-1.8
133,Maxi Kleber,11000000.0,maxi,kleber,Maxi Kleber,DAL,31,5,4,1,18.1,3.4,0.8,3.2,25.0,0.6,1.8,33.3,1.2,2.0,60.0,0.8,3.4,4.2,2.0,0.8,0.2,0.2,1.6,11.8,0.0,0.0,-0.6
134,Joe Ingles,11000000.0,joe,ingles,Joe Ingles,ORL,36,20,14,6,18.9,5.0,1.7,4.1,42.0,1.0,2.6,39.2,0.6,0.7,84.6,0.5,2.2,2.6,3.5,1.0,0.9,0.1,1.6,15.1,0.0,0.0,4.8
135,Ivica Zubac,10933333.0,ivica,zubac,Ivica Zubac,LAC,26,19,9,10,25.8,11.8,4.9,7.9,62.7,0.0,0.0,0.0,1.9,3.1,62.1,3.2,5.8,9.0,0.8,1.3,0.1,1.5,2.6,27.3,5.0,0.0,3.3
136,LaMelo Ball,10900635.0,lamelo,ball,LaMelo Ball,CHA,22,15,5,10,33.4,24.7,8.8,19.9,44.3,3.5,8.9,38.8,3.6,4.2,85.7,1.5,3.9,5.5,8.2,3.9,1.4,0.3,3.5,44.6,5.0,1.0,-6.2
137,Donte DiVincenzo,10900000.0,donte,divincenzo,Donte DiVincenzo,NYK,26,19,12,7,20.4,9.2,3.2,7.4,42.6,2.3,5.2,43.4,0.6,0.9,64.7,0.8,2.1,2.8,1.7,1.1,0.9,0.3,1.4,17.8,0.0,0.0,1.2
138,Brandon Miller,10880364.0,brandon,miller,Brandon Miller,CHA,21,16,5,11,31.1,14.4,5.5,12.0,45.8,1.7,4.4,38.0,1.7,2.1,79.4,1.3,2.8,4.1,2.0,1.3,0.6,0.5,3.0,24.4,0.0,0.0,-4.1
139,Terance Mann,10576923.0,terance,mann,Terance Mann,LAC,27,13,6,7,26.7,6.5,2.7,6.2,43.2,0.5,2.7,17.1,0.6,1.0,61.5,1.2,2.7,3.9,2.2,0.7,0.8,0.4,2.0,17.4,0.0,0.0,3.6
140,Matisse Thybulle,10500000.0,matisse,thybulle,Matisse Thybulle,POR,26,19,6,13,22.7,6.2,2.2,4.7,47.2,1.4,3.7,38.6,0.3,0.4,75.0,0.3,1.3,1.6,1.2,0.7,1.4,0.8,1.2,15.7,0.0,0.0,-2.7
141,Gabe Vincent,10500000.0,gabe,vincent,Gabe Vincent,LAL,27,4,2,2,28.4,6.0,2.8,7.0,39.3,0.3,3.5,7.1,0.3,0.5,50.0,0.5,0.5,1.0,3.0,0.5,1.5,0.0,2.5,15.7,0.0,0.0,2.5
142,Alec Burks,10489600.0,alec,burks,Alec Burks,DET,32,13,2,11,19.9,10.8,2.9,8.5,34.5,2.0,5.5,36.6,2.9,3.4,86.4,0.5,1.8,2.4,1.9,0.4,0.4,0.3,1.6,18.2,0.0,0.0,-3.5
143,Chet Holmgren,10386000.0,chet,holmgren,Chet Holmgren,OKC,21,19,13,6,30.0,17.6,6.3,11.8,53.1,1.7,4.3,39.5,3.4,3.9,86.5,1.7,6.3,8.0,2.6,1.9,0.9,2.2,2.8,38.7,7.0,0.0,5.8
144,Larry Nance Jr,10375000.0,larry,nance,Larry Nance Jr.,NOP,30,14,6,8,15.0,3.5,1.5,3.0,50.0,0.2,0.8,27.3,0.3,0.6,50.0,1.3,2.9,4.1,0.7,0.9,0.6,0.3,1.4,11.4,0.0,0.0,-3.7
145,Landry Shamet,10250000.0,landry,shamet,Landry Shamet,WAS,26,15,2,13,16.9,8.3,3.2,6.7,47.5,1.6,4.0,40.0,0.3,0.7,45.5,0.1,1.3,1.4,1.5,0.6,0.6,0.1,2.1,13.8,0.0,0.0,-1.0
146,Al Horford,10000000.0,al,horford,Al Horford,BOS,37,17,14,3,26.2,7.6,2.9,6.1,48.5,1.4,3.8,35.9,0.4,0.4,100.0,1.6,5.0,6.6,2.8,0.9,0.5,1.1,1.9,23.5,0.0,0.0,4.4
147,Malik Monk,9945830.0,malik,monk,Malik Monk,SAC,25,18,11,7,24.5,14.4,4.6,10.8,42.1,2.5,6.1,41.3,2.8,3.2,89.5,0.6,2.3,2.9,4.6,2.2,0.7,0.5,1.7,26.2,1.0,0.0,1.8
148,Tre Jones,9895833.0,tre,jones,Tre Jones,SAS,23,16,3,13,23.9,7.9,3.0,7.1,42.5,0.6,2.2,28.6,1.3,1.4,87.0,0.6,2.3,2.9,5.1,1.5,0.8,0.3,1.3,20.5,1.0,0.0,-1.3
149,Jalen Green,9891480.0,jalen,green,Jalen Green,HOU,21,17,8,9,31.9,19.0,6.4,15.1,42.0,2.2,6.2,34.9,4.1,5.2,78.7,0.4,4.2,4.6,3.3,2.5,0.6,0.4,1.5,30.0,0.0,0.0,2.1
150,Patrick Williams,9835881.0,patrick,williams,Patrick Williams,CHI,22,21,7,14,24.7,8.0,3.0,7.2,40.8,1.0,3.1,31.8,1.1,1.5,75.0,1.0,2.8,3.9,1.2,1.1,1.0,0.9,1.5,19.1,0.0,0.0,0.0
151,Scoot Henderson,9770904.0,scoot,henderson,Scoot Henderson,POR,19,10,5,5,25.1,9.2,3.5,10.2,34.3,0.9,4.1,22.0,1.3,1.9,68.4,0.8,1.9,2.7,4.2,3.4,0.5,0.1,4.1,17.1,0.0,0.0,-1.2
152,Jeff Green,9600000.0,jeff,green,Jeff Green,HOU,37,17,8,9,14.5,5.9,2.0,3.7,54.0,0.4,1.2,33.3,1.5,2.0,76.5,0.8,1.5,2.2,0.6,0.6,0.2,0.4,1.1,10.7,0.0,0.0,0.5
153,Royce O'Neale,9500000.0,royce,o'neale,Royce O'Neale,BKN,30,18,10,8,29.7,8.2,2.8,7.3,38.2,2.5,6.2,40.5,0.1,0.3,33.3,0.7,4.7,5.4,3.4,1.0,0.8,0.8,3.1,23.9,2.0,0.0,-0.3
154,Alex Caruso,9460000.0,alex,caruso,Alex Caruso,CHI,29,18,6,12,23.4,9.7,3.4,6.3,54.0,1.7,3.6,47.7,1.2,1.5,77.8,1.1,2.2,3.3,2.3,1.3,1.4,0.8,2.3,22.3,1.0,0.0,-2.8
155,Pat Connaughton,9423869.0,pat,connaughton,Pat Connaughton,MIL,30,18,13,5,23.1,5.8,2.1,5.0,42.2,1.1,3.3,33.9,0.4,0.7,66.7,0.7,2.8,3.5,2.0,0.8,0.5,0.2,1.1,14.2,0.0,0.0,0.0
156,Cameron Payne,9391467.0,cameron,payne,Cameron Payne,MIL,29,20,14,6,17.2,6.5,2.4,5.0,48.5,1.3,2.9,44.8,0.4,0.4,100.0,0.1,1.4,1.4,2.4,0.8,0.4,0.1,2.2,12.4,0.0,0.0,0.2
157,Jabari Smith,9326520.0,jabari,smith,Jabari Smith Jr.,HOU,20,17,8,9,30.2,13.3,5.3,10.5,50.6,1.7,4.8,35.8,1.0,1.4,73.9,1.5,6.4,7.8,1.5,1.3,0.6,0.8,3.4,28.0,2.0,0.0,-0.8
158,Isaiah Hartenstein,9245121.0,isaiah,hartenstein,Isaiah Hartenstein,NYK,25,19,12,7,17.0,5.4,2.2,3.8,56.2,0.1,0.2,33.3,1.1,1.6,66.7,2.4,2.5,4.9,0.9,0.8,0.9,0.5,2.7,16.2,0.0,0.0,2.1
159,Kyle Anderson,9219512.0,kyle,anderson,Kyle Anderson,MIN,30,19,15,4,24.2,7.3,2.8,5.6,50.0,0.1,0.6,16.7,1.6,2.3,68.2,0.8,3.0,3.8,4.0,1.6,0.8,0.8,1.5,21.1,0.0,0.0,1.5
160,Daniel Theis,9108387.0,daniel,theis,Daniel Theis,LAC,31,10,7,3,16.4,7.0,3.1,6.6,47.0,0.3,0.9,33.3,0.5,1.0,50.0,1.7,2.1,3.8,1.2,0.6,0.3,0.8,2.6,16.1,0.0,0.0,-0.5
161,Grayson Allen,8925000.0,grayson,allen,Grayson Allen,PHX,28,18,11,7,32.8,11.8,4.0,8.2,48.6,2.2,4.8,46.5,1.6,1.8,87.9,0.8,3.8,4.6,2.9,1.6,0.6,0.4,2.3,23.2,0.0,0.0,1.9
162,Isaac Okoro,8920794.0,isaac,okoro,Isaac Okoro,CLE,22,11,5,6,24.3,7.5,2.9,5.8,50.0,0.7,1.9,38.1,0.9,1.4,66.7,1.3,2.5,3.7,1.7,0.8,1.1,0.5,2.5,18.6,0.0,0.0,-2.6
163,Evan Mobley,8882640.0,evan,mobley,Evan Mobley,CLE,22,20,11,9,33.4,16.0,6.7,11.9,56.5,0.1,0.5,20.0,2.5,3.3,76.9,2.8,8.0,10.8,3.0,2.2,0.8,1.7,2.8,38.6,12.0,0.0,1.0
164,Amen Thompson,8809284.0,amen,thompson,Amen Thompson,HOU,20,4,1,3,16.7,6.3,2.3,5.5,40.9,0.5,2.8,18.2,1.3,2.0,62.5,0.3,2.5,2.8,1.5,1.5,0.5,0.3,2.3,12.6,0.0,0.0,-5.3
165,Georges Niang,8800000.0,georges,niang,Georges Niang,CLE,30,20,11,9,22.3,8.4,3.1,7.5,41.3,1.6,4.5,34.8,0.6,0.7,92.3,0.3,3.7,4.0,1.2,0.6,0.4,0.1,2.3,15.7,0.0,0.0,-0.7
166,Gary Payton II,8715000.0,gary,payton,Gary Payton II,GSW,31,14,7,7,17.3,5.9,2.4,5.1,47.9,0.6,2.0,32.1,0.4,0.6,66.7,1.1,2.1,3.1,0.9,0.6,1.2,0.3,1.9,15.0,0.0,0.0,1.4
167,Keegan Murray,8409000.0,keegan,murray,Keegan Murray,SAC,23,14,9,5,32.4,12.9,4.8,12.4,38.5,2.1,7.1,29.3,1.2,1.4,85.0,1.7,4.4,6.1,1.9,1.2,1.3,0.6,2.2,27.4,1.0,0.0,1.8
168,Delon Wright,8195122.0,delon,wright,Delon Wright,WAS,31,8,2,6,17.7,5.0,1.4,3.8,36.7,0.5,1.4,36.4,1.8,2.0,87.5,0.4,2.1,2.5,4.4,0.5,1.6,0.1,0.8,19.3,0.0,0.0,1.1
169,Onyeka Okongwu,8109063.0,onyeka,okongwu,Onyeka Okongwu,ATL,22,19,9,10,23.3,8.8,3.2,5.6,57.0,0.3,1.1,23.8,2.2,2.5,85.4,2.5,4.1,6.6,1.4,0.8,0.5,0.8,2.7,22.1,2.0,0.0,1.0
170,Scottie Barnes,8008680.0,scottie,barnes,Scottie Barnes,TOR,22,20,9,11,34.8,19.6,7.3,15.7,46.6,2.0,5.1,38.2,3.1,4.0,77.2,2.7,6.4,9.1,5.5,2.3,1.8,1.3,2.1,45.6,8.0,1.0,-1.6
171,Jock Landale,8000000.0,jock,landale,Jock Landale,HOU,28,13,7,6,8.7,1.8,0.7,2.0,34.6,0.2,0.8,20.0,0.3,0.3,100.0,0.7,1.1,1.8,0.6,0.6,0.3,0.2,0.7,5.9,0.0,0.0,0.7
172,Trey Lyles,8000000.0,trey,lyles,Trey Lyles,SAC,28,5,3,2,21.2,8.2,2.6,6.6,39.4,1.4,4.6,30.4,1.6,2.6,61.5,1.6,4.4,6.0,0.6,1.4,0.0,0.2,2.4,15.5,0.0,0.0,2.6
173,Moritz Wagner,8000000.0,moritz,wagner,Moritz Wagner,ORL,26,20,14,6,19.5,13.0,5.0,7.9,63.3,0.7,1.8,37.1,2.4,2.9,82.5,1.6,2.8,4.3,1.2,1.4,0.5,0.5,2.5,21.3,0.0,0.0,1.5
174,De'Anthony Melton,8000000.0,de'anthony,melton,De'Anthony Melton,PHI,25,19,12,7,30.2,12.8,4.2,10.5,39.7,2.4,6.1,40.0,2.1,2.7,78.4,0.8,3.2,4.0,3.7,1.4,1.3,0.4,2.7,27.0,0.0,0.0,2.8
175,Thaddeus Young,8000000.0,thaddeus,young,Thaddeus Young,TOR,35,3,0,3,3.3,1.3,0.7,1.3,50.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.7,1.0,1.0,0.3,0.0,0.0,0.0,3.7,0.0,0.0,3.7
176,Ausar Thompson,7977420.0,ausar,thompson,Ausar Thompson,DET,20,20,2,18,28.2,10.7,4.5,9.7,46.1,0.3,1.9,13.5,1.5,2.2,69.8,3.2,6.0,9.1,2.7,2.2,1.0,1.5,3.8,30.7,2.0,0.0,-7.7
177,Miles Bridges,7921300.0,miles,bridges,Miles Bridges,CHA,25,8,3,5,36.3,20.5,7.4,14.8,50.0,2.0,4.5,44.4,3.8,4.5,83.3,0.9,6.1,7.0,2.8,1.6,1.3,0.4,2.1,36.3,3.0,0.0,-5.8
178,Vasilije Micic,7723000.0,vasilije,micic,Vasilije Micic,OKC,29,8,6,2,12.3,3.4,1.1,3.0,37.5,0.6,1.8,35.7,0.5,0.8,66.7,0.0,0.5,0.5,2.8,1.3,0.1,0.0,0.8,7.2,0.0,0.0,3.1
179,Paul Reed,7723000.0,paul,reed,Paul Reed,PHI,24,19,12,7,14.7,5.5,2.5,4.2,59.5,0.2,0.5,44.4,0.3,0.4,75.0,1.8,2.6,4.4,1.1,0.8,0.5,0.6,2.1,14.9,0.0,0.0,3.2
180,Zach Collins,7700000.0,zach,collins,Zach Collins,SAS,26,19,3,16,29.1,13.8,5.2,10.5,49.2,1.1,4.1,27.3,2.4,3.0,80.7,1.9,4.1,6.0,3.9,2.8,0.7,0.7,3.5,28.5,1.0,0.0,-6.7
181,Jaden Ivey,7614480.0,jaden,ivey,Jaden Ivey,DET,21,16,2,14,23.0,11.5,4.1,8.2,49.6,1.1,3.1,34.7,2.3,2.9,78.7,0.8,1.9,2.7,2.9,2.1,0.7,0.4,2.8,20.3,0.0,0.0,-2.8
182,Kevon Looney,7500000.0,kevon,looney,Kevon Looney,GSW,27,20,9,11,23.2,5.8,2.4,4.1,58.5,0.0,0.0,0.0,1.0,1.4,70.4,2.9,5.8,8.7,2.8,1.0,0.8,0.4,2.8,22.7,1.0,0.0,-1.5
183,Killian Hayes,7413955.0,killian,hayes,Killian Hayes,DET,22,19,2,17,26.9,9.5,3.8,8.8,42.9,0.9,2.8,32.1,1.1,1.6,66.7,0.3,2.6,2.8,4.3,0.8,1.2,0.7,2.1,24.3,0.0,0.0,-4.2
184,Jalen Suggs,7252080.0,jalen,suggs,Jalen Suggs,ORL,22,19,13,6,26.9,12.8,4.4,9.7,45.4,1.6,4.4,36.9,2.3,2.8,81.5,0.7,2.9,3.6,2.7,2.1,1.9,0.6,3.0,26.6,0.0,0.0,2.0
185,Anthony Black,7245480.0,anthony,black,Anthony Black,ORL,19,18,13,5,19.1,4.7,1.8,3.8,47.1,0.4,1.3,29.2,0.7,1.1,65.0,0.6,1.7,2.3,1.5,1.1,0.3,0.4,2.1,10.6,0.0,0.0,1.0
186,Bennedict Mathurin,6916080.0,bennedict,mathurin,Bennedict Mathurin,IND,21,18,10,8,24.6,13.0,4.8,10.7,45.3,1.1,3.2,34.5,2.2,2.9,76.9,1.1,2.6,3.7,1.9,1.3,0.6,0.2,1.9,21.4,1.0,0.0,-1.1
187,Obi Toppin,6803012.0,obi,toppin,Obi Toppin,IND,25,18,10,8,24.9,13.1,5.2,8.6,61.0,1.2,3.4,36.1,1.4,1.8,81.3,0.9,2.2,3.1,1.3,0.8,0.7,0.6,2.0,21.8,0.0,0.0,0.7
188,Caleb Martin,6802950.0,caleb,martin,Caleb Martin,MIA,28,10,5,5,22.9,9.9,4.0,9.6,41.7,1.0,3.4,29.4,0.9,1.1,81.8,1.0,2.1,3.1,1.7,1.2,1.0,0.0,1.9,18.0,0.0,0.0,1.0
189,Danilo Gallinari,6802950.0,danilo,gallinari,Danilo Gallinari,WAS,35,17,3,14,15.7,8.0,2.7,5.6,47.9,0.8,2.5,33.3,1.8,2.2,81.1,0.6,2.6,3.2,1.5,0.5,0.2,0.2,1.1,14.8,0.0,0.0,-1.9
190,Cedi Osman,6718842.0,cedi,osman,Cedi Osman,SAS,28,19,3,16,19.4,8.2,3.1,6.6,46.0,1.5,3.8,39.7,0.6,0.7,78.6,0.5,1.5,2.0,1.5,0.6,0.4,0.2,1.7,14.1,0.0,0.0,-8.4
191,Bilal Coulibaly,6614256.0,bilal,coulibaly,Bilal Coulibaly,WAS,19,18,3,15,26.3,8.2,3.1,6.0,51.9,1.1,2.6,43.5,0.9,1.3,66.7,0.4,3.3,3.8,1.6,1.4,1.1,0.7,1.8,19.1,0.0,0.0,-1.3
192,Josh Giddey,6587040.0,josh,giddey,Josh Giddey,OKC,21,19,13,6,26.3,12.0,5.1,11.9,42.7,0.7,2.2,31.0,1.1,1.4,77.8,1.5,4.2,5.7,4.2,2.7,0.7,0.5,1.3,26.1,1.0,0.0,1.3
193,Jae'Sean Tate,6500000.0,jae'sean,tate,Jae'Sean Tate,HOU,28,16,8,8,18.5,5.8,2.3,4.6,50.7,0.7,1.9,35.5,0.5,0.6,80.0,1.0,2.8,3.8,1.3,0.3,1.1,0.3,2.8,16.0,0.0,0.0,2.3
194,Ayo Dosunmu,6481482.0,ayo,dosunmu,Ayo Dosunmu,CHI,23,19,7,12,17.6,6.5,2.5,4.8,51.1,0.8,2.2,35.7,0.7,0.9,77.8,0.5,1.2,1.6,1.7,0.7,0.7,0.1,1.6,12.6,0.0,0.0,-1.6
195,Sasha Vezenkov,6341464.0,sasha,vezenkov,Sasha Vezenkov,SAC,28,15,9,6,14.6,6.3,2.3,5.3,43.8,1.3,3.5,37.7,0.3,0.4,66.7,0.3,2.0,2.3,0.3,0.3,0.4,0.3,1.2,11.3,0.0,0.0,2.3
196,Shaedon Sharpe,6313800.0,shaedon,sharpe,Shaedon Sharpe,POR,20,19,6,13,37.0,17.7,6.2,14.9,41.3,1.9,5.7,33.9,3.4,4.1,84.4,1.5,4.1,5.6,3.4,3.1,1.1,0.4,3.1,31.0,1.0,0.0,-6.2
197,Otto Porter,6300000.0,otto,porter,Otto Porter Jr.,TOR,30,9,5,4,12.3,3.1,1.1,2.6,43.5,0.8,1.8,43.8,0.1,0.1,100.0,0.7,1.8,2.4,0.1,0.1,0.3,0.3,1.1,8.1,0.0,0.0,2.3
198,Deni Avdija,6263188.0,deni,avdija,Deni Avdija,WAS,22,19,3,16,26.6,12.3,4.8,9.2,52.6,1.1,2.7,38.5,1.5,1.8,82.9,1.3,3.9,5.3,3.7,1.4,0.8,0.3,2.3,26.0,0.0,0.0,-6.0
199,Nassir Little,6250000.0,nassir,little,Nassir Little,PHX,23,14,10,4,15.0,5.6,1.9,4.0,48.2,0.7,2.3,31.3,1.0,1.1,87.5,0.5,1.7,2.2,0.6,0.4,0.6,0.6,1.3,12.5,0.0,0.0,-1.9
