,Player_x,salary,first_name,last_name,Player_y,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
315,Theo Maledon,2480414.0,theo,maledon,Theo Maledon,CHA,22,44,14,30,19.4,6.7,2.3,5.8,40.2,0.6,2.2,29.5,1.4,1.7,85.1,0.3,2.5,2.8,3.5,1.3,0.8,0.3,1.4,17.2,1.0,0.0,-3.3
316,Blake Wesley,2456309.0,blake,wesley,Blake Wesley,SAS,20,37,9,28,18.1,5.0,1.9,5.8,32.1,0.5,1.4,38.5,0.7,1.2,59.1,0.3,1.9,2.2,2.6,1.8,0.7,0.1,1.8,12.3,0.0,0.0,-5.4
317,Josh Christopher,2442593.0,josh,christopher,Josh Christopher,HOU,21,64,16,48,12.3,5.8,2.4,5.1,46.5,0.3,1.4,23.6,0.7,0.9,75.0,0.3,0.8,1.1,1.1,0.9,0.5,0.2,0.9,10.2,0.0,0.0,-3.5
318,Isaiah Roby,2399882.0,isaiah,roby,Isaiah Roby,NYK,25,42,9,33,11.3,4.1,1.6,3.7,43.2,0.4,1.4,30.0,0.5,1.0,48.8,0.5,2.1,2.6,0.9,0.7,0.4,0.2,1.3,9.6,0.0,0.0,-2.6
319,Lindy Waters III,2385668.0,lindy,waters,Lindy Waters III,OKC,25,41,20,21,12.9,5.2,1.7,4.3,39.3,1.4,4.0,35.8,0.4,0.5,80.0,0.4,1.4,1.8,0.7,0.2,0.3,0.3,1.0,10.0,0.0,0.0,3.3
320,Immanuel Quickley,2385013.0,immanuel,quickley,Immanuel Quickley,NYK,24,81,47,34,28.9,14.9,5.2,11.6,44.8,2.1,5.6,37.0,2.5,3.1,81.9,0.7,3.4,4.2,3.4,1.2,1.0,0.2,2.0,27.3,4.0,0.0,3.9
321,Wendell Moore,2375004.0,wendell,moore,Wendell Moore Jr.,MIN,21,29,16,13,5.3,1.4,0.6,1.5,41.9,0.1,0.6,11.8,0.1,0.2,80.0,0.1,0.5,0.6,0.6,0.3,0.3,0.2,0.4,4.2,0.0,0.0,-1.8
322,John Konchar,2368291.0,john,konchar,John Konchar,MEM,27,72,45,27,20.7,5.1,1.9,4.4,43.1,0.8,2.5,33.9,0.4,0.5,77.8,0.9,3.4,4.3,1.4,0.5,1.1,0.3,1.6,16.0,2.0,0.0,2.9
323,Rodney McGruder,2366628.0,rodney,mcgruder,Rodney McGruder,DET,31,32,4,28,16.4,5.7,1.9,4.8,40.8,1.3,3.0,42.3,0.6,0.7,81.8,0.6,1.7,2.3,0.9,0.3,0.5,0.0,1.2,11.1,0.0,0.0,-1.4
324,Bryn Forbes,2366628.0,bryn,forbes,Bryn Forbes,MIN,29,25,9,16,10.7,3.6,1.2,3.3,36.1,0.6,1.8,30.4,0.6,0.6,100.0,0.2,0.4,0.6,0.7,0.5,0.3,0.1,0.9,5.9,0.0,0.0,-1.9
325,Damian Jones,2366628.0,damian,jones,Damian Jones,UTA,28,41,12,29,11.6,3.5,1.3,2.1,64.0,0.2,0.4,58.8,0.5,0.7,75.9,1.0,2.0,3.0,0.4,0.6,0.2,0.5,1.3,9.1,1.0,0.0,-2.0
326,Quentin Grimes,2344608.0,quentin,grimes,Quentin Grimes,NYK,23,71,41,30,29.9,11.3,4.0,8.5,46.8,2.2,5.7,38.6,1.1,1.4,79.6,0.7,2.5,3.2,2.1,1.0,0.7,0.4,2.5,20.4,0.0,0.0,2.6
327,Saben Lee,2333938.0,saben,lee,Saben Lee,PHX,24,25,15,10,14.9,6.0,2.0,4.8,40.5,0.4,1.2,36.7,1.7,2.3,73.7,0.5,1.3,1.8,2.7,1.0,0.8,0.0,1.3,13.7,1.0,0.0,-1.2
328,Andrew Nembhard,2310742.0,andrew,nembhard,Andrew Nembhard,IND,23,75,32,43,27.6,9.5,3.8,8.6,44.1,1.2,3.5,35.0,0.7,0.8,79.0,0.5,2.2,2.7,4.5,1.7,0.9,0.2,2.4,21.1,5.0,0.0,-3.5
329,Nikola Jovic,2306427.0,nikola,jovic,Nikola Jovic,MIA,20,15,7,8,13.6,5.5,1.9,4.6,40.6,0.5,2.3,22.9,1.2,1.3,94.7,0.6,1.5,2.1,0.7,0.7,0.5,0.1,1.3,10.1,0.0,0.0,-1.1
330,Payton Pritchard,2305685.0,payton,pritchard,Payton Pritchard,BOS,25,48,32,16,13.4,5.6,2.1,5.1,41.2,1.2,3.2,36.4,0.3,0.3,75.0,0.5,1.3,1.8,1.3,0.8,0.3,0.0,0.8,9.9,1.0,1.0,0.3
331,Vlatko Cancar,2300701.0,vlatko,cancar,Vlatko Cancar,DEN,26,60,38,22,14.8,5.0,1.8,3.8,47.6,0.7,1.9,37.4,0.6,0.7,92.7,0.4,1.7,2.1,1.3,0.6,0.4,0.2,1.4,10.7,1.0,0.0,-1.1
332,Patrick Baldwin,2292093.0,patrick,baldwin,Patrick Baldwin Jr.,GSW,20,31,15,16,7.3,3.9,1.4,3.5,39.4,1.0,2.7,38.1,0.1,0.2,66.7,0.0,1.3,1.3,0.4,0.4,0.2,0.1,0.5,6.6,0.0,0.0,-1.6
333,TyTy Washington,2275660.0,tyty,washington,TyTy Washington Jr.,HOU,21,31,6,25,14.0,4.7,1.9,5.2,36.3,0.6,2.6,23.8,0.3,0.6,55.6,0.1,1.4,1.5,1.5,0.5,0.5,0.1,0.9,9.9,0.0,0.0,-1.5
334,Bones Hyland,2266887.0,bones,hyland,Bones Hyland,LAC,22,56,36,20,19.4,11.8,4.1,10.2,39.9,2.1,5.6,37.1,1.5,1.8,84.3,0.4,2.1,2.4,3.1,1.5,0.7,0.3,1.7,20.7,1.0,0.0,-2.3
335,Bol Bol,2265321.0,bol,bol,Bol Bol,ORL,23,70,26,44,21.5,9.1,3.7,6.8,54.6,0.4,1.6,26.5,1.2,1.5,75.9,1.0,4.8,5.8,1.0,1.6,0.4,1.2,1.3,20.8,6.0,0.0,-2.1
336,Peyton Watson,2259102.0,peyton,watson,Peyton Watson,DEN,20,23,13,10,8.1,3.3,1.3,2.6,49.2,0.3,0.6,42.9,0.5,0.9,55.0,0.3,1.3,1.6,0.5,0.3,0.1,0.5,0.6,7.3,0.0,0.0,-2.0
337,Udoka Azubuike,2239456.0,udoka,azubuike,Udoka Azubuike,UTA,23,36,17,19,10.0,3.5,1.6,2.0,81.9,0.0,0.0,0.0,0.2,0.6,35.0,0.9,2.4,3.3,0.3,0.5,0.2,0.4,0.9,9.1,0.0,0.0,-2.3
338,Jaden McDaniels,2225616.0,jaden,mcdaniels,Jaden McDaniels,MIN,22,79,41,38,30.6,12.1,4.7,9.1,51.7,1.4,3.4,39.8,1.3,1.8,73.6,1.2,2.7,3.9,1.9,1.4,0.9,1.0,3.4,23.8,0.0,0.0,0.9
339,Jordan McLaughlin,2224134.0,jordan,mclaughlin,Jordan McLaughlin,MIN,27,43,22,21,15.8,3.7,1.4,3.4,42.1,0.6,1.8,30.8,0.3,0.4,83.3,0.3,1.1,1.4,3.4,0.8,0.7,0.1,0.7,12.4,0.0,0.0,2.0
340,Malachi Flynn,2209430.0,malachi,flynn,Malachi Flynn,TOR,25,53,29,24,13.0,4.6,1.6,4.6,36.0,0.9,2.5,35.3,0.5,0.6,75.8,0.3,1.2,1.4,1.3,0.5,0.4,0.1,1.2,9.3,0.0,0.0,-0.8
341,Cam Thomas,2201645.0,cam,thomas,Cam Thomas,BKN,21,57,30,27,16.6,10.6,3.5,8.0,44.1,0.9,2.3,38.3,2.6,3.1,86.8,0.1,1.5,1.7,1.4,1.1,0.4,0.1,1.0,15.0,0.0,0.0,-0.1
342,Luke Kornet,2196618.0,luke,kornet,Luke Kornet,BOS,27,69,45,24,11.7,3.8,1.6,2.5,66.5,0.0,0.2,23.1,0.5,0.6,82.1,1.2,1.6,2.9,0.8,0.4,0.2,0.7,1.2,10.5,0.0,0.0,0.9
343,Dennis Smith,2196618.0,dennis,smith,Dennis Smith Jr.,CHA,25,54,19,35,25.7,8.8,3.4,8.4,41.2,0.4,2.1,21.6,1.4,2.0,73.6,0.5,2.6,3.1,4.8,1.5,1.4,0.5,2.3,23.8,1.0,0.0,-1.3
344,Damion Lee,2196618.0,damion,lee,Damion Lee,PHX,30,74,40,34,20.4,8.2,2.7,6.1,44.2,1.5,3.3,44.5,1.3,1.4,90.4,0.5,2.5,3.0,1.3,1.1,0.4,0.1,1.6,14.3,0.0,0.0,1.1
345,Juan Toscano-Anderson,2196618.0,juan,toscano-anderson,Juan Toscano-Anderson,UTA,30,52,19,33,13.5,3.0,1.2,2.8,44.8,0.2,0.8,18.6,0.4,0.5,79.2,0.5,1.8,2.4,1.3,0.7,0.3,0.2,1.5,8.6,0.0,0.0,-2.8
346,Desmond Bane,2193490.0,desmond,bane,Desmond Bane,MEM,25,58,38,20,31.7,21.5,7.8,16.2,47.9,2.9,7.0,40.8,3.1,3.5,88.3,0.7,4.3,5.0,4.4,2.2,1.0,0.4,2.6,36.0,1.0,0.0,6.1
347,Jaden Springer,2188300.0,jaden,springer,Jaden Springer,PHI,20,16,13,3,5.6,2.6,1.1,2.2,48.6,0.1,0.3,40.0,0.4,0.5,75.0,0.4,0.5,0.9,0.5,0.2,0.4,0.2,0.9,6.1,0.0,0.0,-0.2
348,Day'Ron Sharpe,2172114.0,day'ron,sharpe,Day'Ron Sharpe,BKN,21,48,22,26,11.5,4.7,1.9,3.6,54.4,0.1,0.2,54.5,0.7,1.1,63.6,2.1,2.1,4.2,0.8,0.9,0.3,0.7,1.9,12.9,2.0,0.0,-2.1
349,Tony Bradley,2096779.0,tony,bradley,Tony Bradley,CHI,25,12,5,7,2.8,1.6,0.5,1.0,50.0,0.3,0.4,60.0,0.3,0.3,100.0,0.1,0.8,0.9,0.1,0.1,0.1,0.1,0.2,3.2,0.0,0.0,0.9
350,Frank Ntilikina,2096779.0,frank,ntilikina,Frank Ntilikina,DAL,24,47,20,27,12.9,2.9,1.0,2.8,36.4,0.4,1.4,25.4,0.5,0.7,66.7,0.1,1.2,1.3,1.2,0.6,0.3,0.1,1.4,7.2,0.0,0.0,0.7
351,Garrison Mathews,2059383.0,garrison,mathews,Garrison Mathews,ATL,26,54,16,38,12.7,4.8,1.4,3.7,36.3,1.2,3.3,35.0,0.9,1.0,90.6,0.2,1.1,1.4,0.5,0.4,0.4,0.1,1.1,8.4,0.0,0.0,-1.6
352,Jaylin Williams,2059383.0,jaylin,williams,Jaylin Williams,OKC,21,49,23,26,18.7,5.9,2.1,4.8,43.6,0.9,2.3,40.7,0.8,1.1,70.4,0.9,4.0,4.9,1.6,0.8,0.6,0.2,2.3,15.8,0.0,0.0,-1.8
353,Jeremiah Robinson-Earl,2059383.0,jeremiah,robinson-earl,Jeremiah Robinson-Earl,OKC,22,43,16,27,18.9,6.8,2.6,5.8,44.4,0.9,2.6,33.3,0.8,1.0,83.3,1.7,2.5,4.2,1.0,0.4,0.6,0.3,1.7,15.3,1.0,0.0,-0.2
354,Kenrich Williams,2059383.0,kenrich,williams,Kenrich Williams,OKC,28,53,26,27,22.8,8.0,3.4,6.5,51.7,0.9,2.5,37.3,0.3,0.7,43.6,1.8,3.1,4.9,2.0,0.6,0.8,0.3,2.1,19.6,2.0,0.0,1.4
355,Caleb Houstan,2059383.0,caleb,houstan,Caleb Houstan,ORL,20,51,20,31,15.9,3.8,1.3,3.6,36.3,0.9,2.7,33.8,0.3,0.4,83.3,0.7,1.3,1.9,0.6,0.4,0.2,0.1,1.2,7.8,0.0,0.0,-1.6
356,Shake Milton,2057033.0,shake,milton,Shake Milton,PHI,26,76,52,24,20.6,8.4,3.2,6.6,47.9,0.7,1.9,37.8,1.3,1.5,85.3,0.5,2.0,2.5,3.2,1.2,0.3,0.2,1.6,16.4,3.0,0.0,1.9
357,Aaron Holiday,2026613.0,aaron,holiday,Aaron Holiday,ATL,26,63,32,31,13.4,3.9,1.5,3.5,41.8,0.6,1.4,40.9,0.4,0.5,84.4,0.4,0.8,1.2,1.4,0.6,0.6,0.2,1.3,9.2,0.0,0.0,0.3
358,Yuta Watanabe,2026613.0,yuta,watanabe,Yuta Watanabe,BKN,28,58,30,28,16.0,5.6,2.0,4.0,49.1,1.0,2.3,44.4,0.6,0.8,72.3,0.5,1.9,2.4,0.8,0.4,0.4,0.3,1.4,11.5,0.0,0.0,-0.1
359,Edmond Sumner,2026613.0,edmond,sumner,Edmond Sumner,BKN,27,53,33,20,13.9,7.1,2.3,5.1,46.1,0.6,1.6,35.6,1.9,2.0,91.7,0.2,1.2,1.5,1.3,0.9,0.6,0.2,1.6,12.2,0.0,0.0,0.5
360,Theo Pinson,2026613.0,theo,pinson,Theo Pinson,DAL,27,40,19,21,8.1,2.4,0.8,2.2,35.6,0.6,1.6,35.5,0.3,0.3,84.6,0.3,1.3,1.6,1.2,0.3,0.2,0.0,0.9,6.2,1.0,1.0,-1.3
361,Thomas Bryant,2026613.0,thomas,bryant,Thomas Bryant,DEN,25,59,33,26,18.3,9.8,3.9,6.3,62.3,0.4,1.0,44.1,1.6,2.1,73.8,1.5,4.3,5.7,0.5,0.6,0.3,0.5,1.7,19.2,9.0,0.0,-1.6
362,Troy Brown,2026613.0,troy,brown,Troy Brown Jr.,LAL,23,76,40,36,24.5,7.1,2.6,6.1,43.0,1.4,3.7,38.1,0.4,0.5,87.2,0.8,3.2,4.1,1.3,0.6,0.8,0.2,1.6,16.2,2.0,0.0,-0.2
363,Josh Okogie,2026613.0,josh,okogie,Josh Okogie,PHX,24,72,38,34,18.8,7.3,2.3,5.8,39.1,0.9,2.7,33.5,1.9,2.7,72.4,1.5,2.0,3.5,1.5,0.9,0.8,0.5,1.6,16.6,2.0,0.0,1.5
364,Drew Eubanks,2026613.0,drew,eubanks,Drew Eubanks,POR,26,78,31,47,20.3,6.6,2.7,4.3,64.1,0.1,0.2,38.9,1.1,1.6,66.4,1.7,3.7,5.4,1.3,0.9,0.5,1.3,2.2,19.7,3.0,0.0,-1.7
365,Dean Wade,1988006.0,dean,wade,Dean Wade,CLE,26,44,30,14,20.3,4.7,1.7,4.0,41.2,1.0,2.9,35.4,0.3,0.5,65.2,0.5,3.0,3.4,0.8,0.4,0.6,0.5,2.0,13.0,0.0,0.0,2.5
366,Terance Mann,1988006.0,terance,mann,Terance Mann,LAC,26,81,44,37,23.1,8.8,3.4,6.5,51.9,1.0,2.4,38.9,1.1,1.5,78.0,1.0,2.5,3.4,2.3,1.0,0.5,0.3,1.8,17.7,1.0,0.0,0.0
367,Jaylen Nowell,1988006.0,jaylen,nowell,Jaylen Nowell,MIN,23,65,34,31,19.3,10.8,4.3,9.6,44.8,1.0,3.6,28.9,1.2,1.5,77.8,0.6,2.1,2.6,2.0,1.0,0.6,0.1,1.6,18.2,0.0,0.0,-0.1
368,Naz Reid,1988006.0,naz,reid,Naz Reid,MIN,23,68,32,36,18.4,11.5,4.6,8.5,53.7,1.1,3.2,34.6,1.3,1.9,67.7,1.1,3.8,4.9,1.1,1.4,0.6,0.8,2.6,21.9,4.0,0.0,-1.9
369,Jalen McDaniels,1988006.0,jalen,mcdaniels,Jalen McDaniels,PHI,25,80,31,49,23.9,9.4,3.5,7.7,45.5,1.0,2.9,33.2,1.5,1.7,84.1,0.8,3.5,4.3,1.6,1.2,1.0,0.4,2.6,20.3,3.0,0.0,-1.9
370,Daniel Gafford,1988006.0,daniel,gafford,Daniel Gafford,WAS,24,78,32,46,20.6,9.0,3.7,5.1,73.2,0.0,0.0,0.0,1.6,2.4,67.9,2.1,3.5,5.6,1.1,1.1,0.4,1.3,2.4,21.3,10.0,0.0,-1.1
371,Chimezie Metu,1967596.0,chimezie,metu,Chimezie Metu,SAC,26,66,41,25,10.4,4.9,2.0,3.3,58.9,0.1,0.6,23.7,0.8,1.1,74.0,0.7,2.3,3.0,0.6,0.5,0.3,0.3,1.2,10.8,0.0,0.0,1.3
372,Davon Reed,1958610.0,davon,reed,Davon Reed,LAL,28,43,29,14,8.0,2.1,0.7,2.0,33.3,0.4,1.1,37.0,0.4,0.6,66.7,0.2,1.1,1.4,0.5,0.5,0.3,0.1,0.9,5.4,0.0,0.0,-2.3
373,KZ Okpala,1958610.0,kz,okpala,KZ Okpala,SAC,24,35,19,16,7.1,1.3,0.5,1.1,42.1,0.2,0.6,33.3,0.2,0.2,87.5,0.2,0.8,1.0,0.4,0.2,0.2,0.2,1.1,4.0,0.0,0.0,-0.3
374,Vernon Carey,1938519.0,vernon,carey,Vernon Carey Jr.,UTA,22,11,8,3,2.6,0.5,0.2,0.7,25.0,0.0,0.0,0.0,0.2,0.2,100.0,0.3,0.7,1.0,0.3,0.2,0.2,0.2,0.5,3.1,0.0,0.0,-0.9
375,Wenyen Gabriel,1934502.0,wenyen,gabriel,Wenyen Gabriel,LAL,26,68,37,31,15.1,5.5,2.3,3.8,59.6,0.1,0.5,27.8,0.8,1.2,61.9,1.7,2.5,4.2,0.5,0.7,0.4,0.5,2.1,13.3,0.0,0.0,-0.5
376,Thanasis Antetokounmpo,1934502.0,thanasis,antetokounmpo,Thanasis Antetokounmpo,MIL,30,37,25,12,5.6,1.4,0.5,1.2,43.5,0.0,0.2,0.0,0.3,0.6,50.0,0.4,0.8,1.2,0.4,0.3,0.1,0.1,0.6,3.6,0.0,0.0,-3.1
377,Moritz Wagner,1934502.0,moritz,wagner,Moritz Wagner,ORL,26,57,27,30,19.5,10.5,3.5,6.9,50.0,0.9,2.9,31.3,2.7,3.2,84.1,1.2,3.3,4.5,1.5,1.2,0.6,0.2,2.4,19.6,3.0,0.0,-0.5
378,Keita Bates-Diop,1934502.0,keita,bates-diop,Keita Bates-Diop,SAS,27,67,18,49,21.7,9.7,3.5,6.9,50.8,0.8,2.1,39.4,1.8,2.2,79.3,1.0,2.7,3.7,1.5,0.8,0.7,0.3,0.9,18.5,0.0,0.0,-4.0
379,Oshae Brissett,1901570.0,oshae,brissett,Oshae Brissett,IND,25,65,27,38,16.7,6.1,1.9,4.9,38.6,0.7,2.4,31.0,1.6,2.2,71.7,1.0,2.4,3.4,0.7,0.5,0.5,0.2,1.2,12.8,1.0,0.0,0.3
380,Nathan Knight,1890606.0,nathan,knight,Nathan Knight,MIN,25,38,19,19,7.7,3.7,1.2,2.1,56.8,0.2,0.6,36.4,1.0,1.5,68.4,0.6,0.9,1.5,0.3,0.6,0.3,0.2,1.1,6.7,0.0,0.0,-0.2
381,Justin Jackson,1890606.0,justin,jackson,Justin Jackson,BOS,28,23,15,8,4.7,0.9,0.3,1.2,25.9,0.2,0.9,25.0,0.0,0.1,50.0,0.1,0.7,0.7,0.4,0.1,0.2,0.2,0.3,3.3,0.0,0.0,-3.1
382,Isaiah Joe,1890606.0,isaiah,joe,Isaiah Joe,OKC,23,73,36,37,19.1,9.5,3.1,7.0,44.1,2.2,5.4,40.9,1.1,1.4,82.0,0.4,2.0,2.4,1.2,0.5,0.7,0.1,1.4,15.9,0.0,0.0,2.9
383,Ryan Arcidiacono,1890606.0,ryan,arcidiacono,Ryan Arcidiacono,POR,29,20,9,11,8.6,1.3,0.5,1.9,24.3,0.4,1.2,34.8,0.0,0.0,0.0,0.0,0.8,0.8,1.2,0.4,0.3,0.0,0.9,4.3,0.0,0.0,-2.0
384,Anthony Gill,1890606.0,anthony,gill,Anthony Gill,WAS,30,59,21,38,10.6,3.3,1.2,2.2,53.8,0.1,0.5,13.8,0.8,1.1,73.1,0.6,1.1,1.7,0.6,0.3,0.1,0.2,1.2,6.9,0.0,0.0,-0.2
385,Javonte Green,1869587.0,javonte,green,Javonte Green,CHI,29,32,13,19,15.0,5.2,1.9,3.4,56.5,0.4,1.1,37.1,0.9,1.4,66.7,0.8,1.9,2.8,0.7,0.6,0.8,0.7,1.6,13.1,0.0,0.0,1.5
386,Gabe Vincent,1869587.0,gabe,vincent,Gabe Vincent,MIA,27,68,37,31,25.9,9.4,3.4,8.3,40.2,1.7,5.1,33.4,1.0,1.1,87.2,0.4,1.7,2.1,2.5,1.4,0.9,0.1,2.3,17.3,0.0,0.0,-0.4
387,Max Strus,1869587.0,max,strus,Max Strus,MIA,27,80,42,38,28.4,11.5,4.1,9.9,41.0,2.5,7.0,35.0,1.0,1.1,87.6,0.6,2.6,3.2,2.1,0.9,0.5,0.2,2.1,19.8,2.0,0.0,-1.8
388,Nick Richards,1835550.0,nick,richards,Nick Richards,CHA,25,65,21,44,18.7,8.2,3.0,4.8,62.9,0.0,0.0,100.0,2.1,2.8,74.9,2.3,4.1,6.4,0.6,0.9,0.2,1.1,2.4,19.6,14.0,0.0,-1.7
389,Lamar Stevens,1835550.0,lamar,stevens,Lamar Stevens,CLE,25,62,39,23,18.1,5.3,2.1,4.6,44.8,0.5,1.5,31.6,0.6,0.9,70.2,0.8,2.6,3.3,0.5,0.4,0.4,0.3,1.3,11.9,1.0,0.0,0.1
390,KJ Martin,1835550.0,kj,martin,KJ Martin,HOU,22,82,22,60,28.0,12.7,5.0,8.8,56.9,0.8,2.6,31.5,1.8,2.7,68.0,1.5,4.0,5.5,1.5,1.1,0.5,0.4,1.8,23.0,5.0,0.0,-4.5
391,Xavier Tillman,1835550.0,xavier,tillman,Xavier Tillman,MEM,24,61,40,21,19.3,7.0,3.1,5.0,61.4,0.1,0.2,26.7,0.8,1.5,55.1,2.0,3.0,5.0,1.6,0.7,1.0,0.5,1.6,19.0,4.0,0.0,0.0
392,Naji Marshall,1835550.0,naji,marshall,Naji Marshall,NOP,25,77,40,37,23.3,9.1,3.2,7.4,43.3,0.9,2.8,30.3,1.8,2.3,78.9,0.6,3.0,3.6,2.5,1.3,0.7,0.2,1.5,18.5,0.0,0.0,0.1
393,Paul Reed,1835550.0,paul,reed,Paul Reed,PHI,24,69,44,25,10.9,4.2,1.8,3.0,59.3,0.0,0.1,16.7,0.6,0.7,74.5,1.6,2.2,3.8,0.4,0.7,0.7,0.7,1.8,12.8,5.0,0.0,-0.2
394,Tre Jones,1835550.0,tre,jones,Tre Jones,SAS,23,68,20,48,29.2,12.9,5.0,10.9,45.9,0.7,2.3,28.5,2.2,2.5,86.0,0.8,2.8,3.6,6.6,1.6,1.3,0.1,1.4,29.8,6.0,2.0,-4.8
395,Haywood Highsmith,1804676.0,haywood,highsmith,Haywood Highsmith,MIA,26,54,28,26,18.0,4.4,1.7,4.0,43.1,0.7,2.0,33.9,0.2,0.5,46.4,1.1,2.4,3.5,0.8,0.8,0.7,0.3,1.5,11.9,2.0,0.0,-1.9
396,Omer Yurtseven,1804676.0,omer,yurtseven,Omer Yurtseven,MIA,25,9,5,4,9.2,4.4,1.8,3.0,59.3,0.3,0.8,42.9,0.6,0.7,83.3,0.9,1.7,2.6,0.2,0.4,0.2,0.2,1.8,8.7,0.0,0.0,1.1
397,Leandro Bolmaro,1760052.0,leandro,bolmaro,Leandro Bolmaro,UTA,22,14,8,6,4.9,0.4,0.2,1.4,15.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.5,0.5,0.2,0.1,0.7,2.1,0.0,0.0,0.1
398,Terry Taylor,1754493.0,terry,taylor,Terry Taylor,CHI,23,31,13,18,8.5,2.9,1.3,2.4,52.0,0.2,0.6,26.3,0.2,0.4,54.5,0.9,0.6,1.5,0.3,0.3,0.1,0.2,0.8,5.8,0.0,0.0,0.6
399,Jared Butler,1724377.0,jared,butler,Jared Butler,OKC,22,6,3,3,12.8,6.2,2.5,5.3,46.9,1.2,2.3,50.0,0.0,0.0,0.0,0.2,0.5,0.7,1.3,0.8,0.8,0.0,0.8,10.6,0.0,0.0,-0.2
400,Jericho Sims,1688531.0,jericho,sims,Jericho Sims,NYK,24,52,31,21,15.6,3.4,1.6,2.1,77.6,0.0,0.0,0.0,0.2,0.3,75.0,1.9,2.8,4.7,0.5,0.5,0.3,0.5,1.8,11.7,2.0,0.0,-2.2
401,Sam Hauser,1686600.0,sam,hauser,Sam Hauser,BOS,25,80,55,25,16.1,6.4,2.3,5.0,45.5,1.8,4.2,41.8,0.2,0.2,70.6,0.4,2.1,2.6,0.9,0.4,0.4,0.3,1.2,12.3,0.0,0.0,2.7
402,Kessler Edwards,1686600.0,kessler,edwards,Kessler Edwards,SAC,22,36,17,19,10.7,2.8,1.0,2.6,38.7,0.5,1.5,30.9,0.3,0.4,73.3,0.6,1.1,1.7,0.6,0.4,0.4,0.2,1.1,7.1,0.0,0.0,0.1
403,Isaiah Todd,1621764.0,isaiah,todd,Isaiah Todd,WAS,21,6,2,4,10.2,1.5,0.5,3.2,15.8,0.2,1.7,10.0,0.3,0.3,100.0,0.3,1.7,2.0,0.7,0.3,0.2,0.0,0.7,5.1,0.0,0.0,-1.2
404,Vit Krejci,1609941.0,vit,krejci,Vit Krejci,ATL,23,29,15,14,5.7,1.2,0.5,1.3,40.5,0.2,0.7,23.8,0.0,0.1,50.0,0.2,0.7,0.9,0.6,0.2,0.2,0.0,0.6,3.6,0.0,0.0,-0.1
405,JT Thor,1609941.0,jt,thor,JT Thor,CHA,20,69,22,47,14.0,3.8,1.4,3.4,39.9,0.6,1.8,31.7,0.5,0.7,70.2,0.5,1.7,2.2,0.5,0.6,0.3,0.3,1.0,8.5,0.0,0.0,-2.4
406,Marko Simonovic,1609941.0,marko,simonovic,Marko Simonovic,CHI,23,7,3,4,2.8,0.9,0.3,1.0,28.6,0.1,0.6,25.0,0.1,0.3,50.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.7,1.2,0.0,0.0,2.1
407,Ayo Dosunmu,1609941.0,ayo,dosunmu,Ayo Dosunmu,CHI,23,80,40,40,26.2,8.6,3.5,7.1,49.3,0.7,2.4,31.2,0.8,1.0,80.5,0.6,2.2,2.8,2.6,1.2,0.8,0.3,2.3,17.8,0.0,0.0,-1.0
408,Isaiah Livers,1609941.0,isaiah,livers,Isaiah Livers,DET,24,52,10,42,23.1,6.7,2.3,5.5,41.7,1.4,3.9,36.5,0.6,0.8,82.1,0.5,2.2,2.8,0.8,0.6,0.5,0.5,2.0,13.8,1.0,0.0,-3.9
409,Daishen Nix,1609941.0,daishen,nix,Daishen Nix,HOU,21,57,15,42,16.0,4.0,1.4,4.2,34.2,0.7,2.5,28.6,0.4,0.6,66.7,0.3,1.4,1.7,2.3,1.5,0.5,0.1,1.0,10.0,0.0,0.0,-2.6
410,Jason Preston,1609941.0,jason,preston,Jason Preston,LAC,23,14,4,10,8.8,2.9,1.3,2.9,43.9,0.4,1.3,27.8,0.0,0.1,0.0,0.1,1.4,1.6,1.9,0.7,0.1,0.0,0.5,7.4,0.0,0.0,-0.8
411,Austin Reaves,1609941.0,austin,reaves,Austin Reaves,LAL,25,64,35,29,28.8,13.0,4.0,7.7,52.9,1.3,3.4,39.8,3.6,4.1,86.4,0.5,2.5,3.0,3.4,1.5,0.5,0.3,1.7,22.6,1.0,0.0,3.3
412,Jose Alvarado,1609941.0,jose,alvarado,Jose Alvarado,NOP,25,61,30,31,21.5,9.0,3.3,8.0,41.1,1.4,4.0,33.6,1.1,1.3,81.3,0.5,1.9,2.3,3.0,1.3,1.1,0.2,2.0,18.8,0.0,0.0,1.7
413,Miles McBride,1609941.0,miles,mcbride,Miles McBride,NYK,22,64,36,28,11.9,3.5,1.2,3.4,35.8,0.6,2.1,29.9,0.4,0.7,66.7,0.2,0.6,0.8,1.1,0.4,0.6,0.1,0.9,7.8,0.0,0.0,0.8
414,Aaron Wiggins,1609941.0,aaron,wiggins,Aaron Wiggins,OKC,24,70,37,33,18.5,6.8,2.7,5.2,51.2,0.7,1.7,39.3,0.8,1.0,83.1,1.0,2.0,3.0,1.1,0.8,0.6,0.2,1.6,13.7,1.0,0.0,0.1
