,Player_x,salary,first_name,last_name,Player_y,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
201,Denzel Valentine,5494866.0,denzel,valentine,Denzel Valentine,CHI,27,62,26,36,16.7,6.5,2.5,6.7,37.3,1.3,3.9,33.1,0.3,0.3,94.1,0.4,2.8,3.2,1.7,0.7,0.5,0.1,1.1,14.0,0.0,0.0,0.7
202,Kevin Knox,5430814.0,kevin,knox,Kevin Knox II,NYK,21,42,26,16,11.1,3.9,1.3,3.4,39.2,0.8,2.1,39.3,0.4,0.5,80.0,0.2,1.2,1.5,0.5,0.4,0.3,0.1,0.9,7.2,0.0,0.0,-0.8
203,Deni Avdija,5289359.0,deni,avdija,Deni Avdija,WAS,20,54,25,29,23.3,6.3,2.4,5.8,41.7,1.0,3.1,31.5,0.5,0.8,64.4,0.4,4.4,4.9,1.2,0.6,0.6,0.3,2.6,15.9,2.0,0.0,-1.5
204,Cam Reddish,5276151.0,cam,reddish,Cam Reddish,ATL,21,26,10,16,28.9,11.2,3.7,10.1,36.5,1.3,4.8,26.2,2.6,3.2,81.7,0.8,3.2,4.0,1.3,1.3,1.3,0.3,2.6,21.6,0.0,0.0,-1.9
205,Mikal Bridges,5158982.0,mikal,bridges,Mikal Bridges,PHX,24,72,51,21,32.6,13.5,5.0,9.3,54.3,1.9,4.4,42.5,1.5,1.8,84.0,1.1,3.2,4.3,2.1,0.8,1.1,0.9,1.6,26.8,2.0,0.0,4.7
206,Jalen Smith,5024912.0,jalen,smith,Jalen Smith,PHX,21,27,19,8,5.8,2.0,0.8,1.9,44.0,0.1,0.6,23.5,0.2,0.3,71.4,0.3,1.1,1.4,0.1,0.3,0.0,0.1,0.6,4.1,1.0,0.0,-0.6
207,Cameron Johnson,5012414.0,cameron,johnson,Cameron Johnson,PHX,25,60,43,17,24.0,9.6,3.4,8.1,42.0,2.0,5.6,34.9,0.8,1.0,84.7,0.6,2.8,3.3,1.4,0.7,0.6,0.3,1.4,17.7,0.0,0.0,2.9
208,JaVale McGee,4970801.0,javale,mcgee,JaVale McGee,DEN,33,46,21,25,14.7,7.3,3.1,6.1,51.1,0.1,0.5,20.8,1.0,1.5,65.7,1.7,3.5,5.2,0.8,1.3,0.4,1.2,2.6,18.3,1.0,0.0,-1.9
209,Reggie Bullock,4970801.0,reggie,bullock,Reggie Bullock Jr.,NYK,30,65,38,27,30.0,10.9,3.8,8.6,44.2,2.5,6.1,41.0,0.8,0.8,90.9,0.2,3.2,3.4,1.5,0.7,0.8,0.2,2.2,19.5,0.0,0.0,1.6
210,Shai Gilgeous-Alexander,4901352.0,shai,gilgeous-alexander,Shai Gilgeous-Alexander,OKC,22,35,16,19,33.7,23.7,8.2,16.1,50.8,2.0,4.9,41.8,5.3,6.5,80.8,0.5,4.2,4.7,5.9,3.0,0.8,0.7,2.0,39.5,3.0,0.0,-5.3
211,John Collins,4896597.0,john,collins,John Collins,ATL,23,63,34,29,29.3,17.6,6.8,12.2,55.6,1.3,3.3,39.9,2.7,3.2,83.3,1.9,5.5,7.4,1.2,1.3,0.5,1.0,3.1,31.7,16.0,0.0,2.9
212,Willie Cauley-Stein,4852449.0,willie,cauley-stein,Willie Cauley-Stein,DAL,27,53,29,24,17.1,5.3,2.2,3.4,63.2,0.0,0.2,9.1,0.9,1.5,62.8,1.2,3.2,4.5,0.7,0.5,0.4,0.8,2.4,14.7,1.0,0.0,2.6
213,Devin Vassell,4773674.0,devin,vassell,Devin Vassell,SAS,20,62,30,32,17.0,5.5,2.0,4.9,40.6,0.8,2.4,34.7,0.7,0.8,84.3,0.4,2.4,2.8,0.9,0.4,0.7,0.3,1.4,12.8,0.0,0.0,-1.0
214,Dorian Finney-Smith,4734096.0,dorian,finney-smith,Dorian Finney-Smith,DAL,28,60,36,24,32.0,9.8,3.7,7.8,47.2,2.0,5.0,39.4,0.5,0.7,75.6,1.6,3.8,5.4,1.7,0.8,0.9,0.4,2.3,22.0,1.0,0.0,3.3
215,Patrick McCaw,4734096.0,patrick,mccaw,Patrick McCaw,TOR,25,5,2,3,6.7,1.0,0.2,0.2,100.0,0.0,0.0,0.0,0.6,0.6,100.0,0.2,0.4,0.6,0.8,0.0,0.4,0.0,1.2,4.1,0.0,0.0,-3.6
216,Alex Len,4699357.0,alex,len,Alex Len,WAS,28,64,30,34,15.3,6.6,2.7,4.3,61.5,0.1,0.4,32.0,1.1,1.8,62.9,1.2,2.8,4.1,0.8,0.9,0.3,1.0,2.0,15.7,2.0,0.0,-1.5
217,Terrance Ferguson,4667835.0,terrance,ferguson,Terrance Ferguson,PHI,23,13,10,3,3.8,0.2,0.1,0.5,14.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.1,0.0,0.5,0.4,0.0,0.0,-1.5
218,Miles Bridges,4656363.0,miles,bridges,Miles Bridges,CHA,23,66,31,35,29.3,12.7,4.7,9.4,50.3,1.8,4.4,40.0,1.5,1.7,86.7,1.2,4.8,6.0,2.2,1.6,0.7,0.8,2.2,26.0,11.0,0.0,-0.1
219,Austin Rivers,4650123.0,austin,rivers,Austin Rivers,DEN,28,36,20,16,23.5,7.9,2.9,6.8,42.4,1.5,4.1,36.9,0.6,0.9,71.0,0.2,2.1,2.3,2.3,1.0,0.8,0.1,1.8,15.7,0.0,0.0,0.3
220,Jevon Carter,4645332.0,jevon,carter,Jevon Carter,PHX,25,60,42,18,11.9,4.1,1.6,3.7,42.2,0.9,2.5,37.1,0.1,0.1,57.1,0.3,1.3,1.5,1.2,0.3,0.5,0.2,0.9,9.4,1.0,0.0,0.5
221,Jarrett Allen,4627463.0,jarrett,allen,Jarrett Allen,CLE,23,63,20,43,29.6,12.8,4.7,7.7,61.8,0.1,0.3,31.6,3.2,4.6,70.3,3.1,6.9,10.0,1.7,1.6,0.5,1.4,1.5,31.6,25.0,0.0,-3.2
222,Nicolo Melli,4612710.0,nicolo,melli,Nicolo Melli,DAL,30,45,26,19,12.6,3.0,1.0,3.1,32.6,0.5,1.9,27.1,0.4,0.6,76.0,0.6,2.1,2.7,1.0,0.3,0.3,0.1,1.3,8.6,0.0,0.0,0.5
223,OG Anunoby,4582860.0,og,anunoby,OG Anunoby,TOR,23,43,18,25,33.3,15.9,5.8,12.1,48.0,2.4,6.1,39.8,1.9,2.4,78.4,1.3,4.3,5.5,2.2,1.7,1.5,0.7,2.7,30.8,3.0,0.0,2.7
224,Gabriel Deck,4580676.0,gabriel,deck,Gabriel Deck,OKC,26,10,1,9,21.2,8.4,3.2,6.7,47.8,0.2,1.5,13.3,1.8,2.2,81.8,1.6,2.4,4.0,2.4,0.6,0.8,0.0,0.9,18.6,0.0,0.0,-5.1
225,Tyrese Haliburton,4535075.0,tyrese,haliburton,Tyrese Haliburton,SAC,21,58,25,33,30.1,13.0,5.0,10.7,47.2,2.1,5.1,40.9,0.8,1.0,85.7,0.7,2.3,3.0,5.3,1.6,1.3,0.5,1.4,28.4,5.0,0.0,-3.1
226,Tyler Herro,4523713.0,tyler,herro,Tyler Herro,MIA,21,54,29,25,30.3,15.1,5.7,12.9,43.9,2.0,5.5,36.0,1.7,2.2,80.3,0.5,4.5,5.0,3.4,1.9,0.6,0.3,1.3,27.2,5.0,0.0,-1.6
227,Patrick Patterson,4514873.0,patrick,patterson,Patrick Patterson,LAC,32,38,26,12,15.3,5.2,1.9,4.3,43.6,1.1,2.9,35.7,0.3,0.4,76.5,0.5,1.5,2.0,0.8,0.3,0.4,0.2,1.2,10.1,0.0,0.0,0.6
228,Stanley Johnson,4502303.0,stanley,johnson,Stanley Johnson,TOR,25,61,25,36,16.5,4.4,1.5,3.8,38.2,0.7,2.2,32.8,0.7,0.9,80.0,0.5,2.0,2.5,1.5,0.9,0.9,0.3,1.9,12.1,2.0,0.0,-2.6
229,Jake Layman,4451335.0,jake,layman,Jake Layman,MIN,27,45,12,33,13.9,5.1,2.0,4.1,49.5,0.5,1.7,29.5,0.6,0.8,70.3,0.3,1.2,1.5,0.6,0.6,0.6,0.4,1.0,10.5,0.0,0.0,-1.8
230,Jerome Robinson,4423445.0,jerome,robinson,Jerome Robinson,WAS,24,17,5,12,17.9,4.9,1.6,5.6,29.5,0.6,2.5,26.2,0.9,1.2,80.0,0.2,2.0,2.2,1.5,1.1,0.7,0.4,1.8,11.8,0.0,0.0,-5.9
231,Danuel House,4399159.0,danuel,house,Danuel House Jr.,HOU,28,36,8,28,25.9,8.8,3.1,7.6,40.4,1.5,4.3,34.6,1.1,1.8,65.1,0.5,3.2,3.7,1.9,1.0,0.6,0.4,1.9,18.0,0.0,0.0,-6.2
232,Kira Lewis,4308264.0,kira,lewis,Kira Lewis Jr.,NOP,20,54,23,31,16.7,6.4,2.4,6.2,38.6,0.7,2.2,33.3,0.8,0.9,84.3,0.2,1.1,1.3,2.3,0.6,0.7,0.2,1.6,13.4,0.0,0.0,0.4
233,Romeo Langford,4297613.0,romeo,langford,Romeo Langford,BOS,21,18,9,9,15.7,3.1,1.2,3.3,35.6,0.3,1.0,27.8,0.5,0.7,75.0,0.7,1.3,1.9,0.7,0.6,0.3,0.3,1.3,7.8,0.0,0.0,-3.7
234,Wesley Matthews,4287908.0,wesley,matthews,Wesley Matthews,LAL,34,58,33,25,19.5,4.8,1.5,4.3,35.3,1.1,3.4,33.5,0.6,0.7,85.4,0.3,1.3,1.6,0.9,0.4,0.7,0.3,1.4,10.5,0.0,0.0,0.7
235,Bobby Portis,4287908.0,bobby,portis,Bobby Portis,MIL,26,66,44,22,20.8,11.4,4.7,9.1,52.3,1.1,2.4,47.1,0.8,1.1,74.0,1.9,5.2,7.1,1.1,0.8,0.8,0.4,1.7,24.2,12.0,0.0,2.1
236,Wayne Ellington,4218971.0,wayne,ellington,Wayne Ellington,DET,33,46,13,33,22.0,9.6,3.2,7.3,44.1,2.5,6.0,42.2,0.6,0.8,80.0,0.3,1.6,1.8,1.5,0.7,0.4,0.2,1.3,15.1,0.0,0.0,-1.5
237,Kyle Kuzma,4215924.0,kyle,kuzma,Kyle Kuzma,LAL,25,68,40,28,28.7,12.9,4.9,11.1,44.3,2.0,5.6,36.1,1.0,1.4,69.1,1.6,4.5,6.1,1.9,1.7,0.5,0.6,1.8,24.7,13.0,0.0,0.0
238,Michael Porter,4202457.0,michael,porter,Michael Porter Jr.,DEN,23,61,40,21,31.3,19.0,7.3,13.4,54.2,2.8,6.3,44.5,1.7,2.2,79.1,1.5,5.8,7.3,1.1,1.3,0.7,0.9,2.1,32.9,15.0,0.0,5.9
239,Tony Bradley,4192113.0,tony,bradley,Tony Bradley,OKC,23,42,15,27,16.3,7.1,3.1,4.7,66.5,0.0,0.1,0.0,0.9,1.3,69.1,2.0,3.7,5.7,0.9,0.8,0.4,0.7,1.5,17.7,3.0,0.0,-0.4
240,Derrick White,4161607.0,derrick,white,Derrick White,SAS,26,36,18,18,29.5,15.4,5.2,12.6,41.1,2.3,6.8,34.6,2.7,3.2,85.1,0.4,2.6,3.0,3.5,1.3,0.7,1.0,2.5,28.1,0.0,0.0,2.6
241,Bismack Biyombo,4142334.0,bismack,biyombo,Bismack Biyombo,CHA,28,66,28,38,20.4,5.0,2.2,3.7,58.7,0.0,0.0,0.0,0.7,1.6,44.8,2.1,3.2,5.3,1.2,1.1,0.3,1.1,2.1,16.2,3.0,0.0,-4.2
242,Boban Marjanovic,4142334.0,boban,marjanovic,Boban Marjanovic,DAL,32,33,14,19,8.2,4.7,1.9,3.7,50.8,0.0,0.2,12.5,0.9,1.2,81.6,1.4,2.5,3.9,0.3,0.4,0.1,0.2,0.9,10.2,3.0,0.0,0.7
243,Josh Hart,4131871.0,josh,hart,Josh Hart,NOP,26,47,21,26,28.7,9.2,3.2,7.3,43.9,1.3,4.1,32.6,1.5,1.9,77.5,1.1,6.9,8.0,2.3,1.0,0.8,0.3,2.4,24.5,7.0,0.0,0.0
244,Aaron Nesmith,4093100.0,aaron,nesmith,Aaron Nesmith,BOS,21,46,22,24,14.5,4.7,1.7,3.9,43.8,0.9,2.3,37.0,0.5,0.6,78.6,0.6,2.2,2.8,0.5,0.5,0.3,0.2,1.9,9.9,0.0,0.0,-0.2
245,Sekou Doumbouya,4082448.0,sekou,doumbouya,Sekou Doumbouya,DET,20,56,15,41,15.5,5.1,1.9,5.0,37.9,0.5,2.1,22.6,0.8,1.1,70.3,0.7,1.9,2.6,0.8,0.8,0.4,0.2,1.7,10.4,0.0,0.0,-2.4
246,Dewayne Dedmon,4080172.0,dewayne,dedmon,Dewayne Dedmon,MIA,31,16,11,5,13.2,7.1,2.9,4.1,70.8,0.1,0.3,20.0,1.3,1.7,74.1,1.8,3.6,5.4,0.8,0.8,0.6,0.4,2.3,16.6,1.0,0.0,4.3
247,Troy Brown,3991837.0,troy,brown,Troy Brown Jr.,CHI,21,34,10,24,15.4,4.7,1.8,4.2,43.1,0.6,2.1,31.4,0.4,0.6,71.4,0.6,2.5,3.1,0.9,0.6,0.3,0.2,1.4,10.5,0.0,0.0,0.8
248,Jeff Teague,3991820.0,jeff,teague,Jeff Teague,MIL,33,55,27,28,17.3,6.7,2.2,5.2,43.3,0.7,1.5,43.9,1.6,1.9,84.8,0.3,1.3,1.6,2.4,1.2,0.6,0.2,1.0,13.6,0.0,0.0,1.0
249,Michael Carter-Williams,3905630.0,michael,carter-williams,Michael Carter-Williams,ORL,29,31,12,19,25.8,8.8,3.4,8.7,38.9,0.5,2.0,24.6,1.6,2.6,61.3,1.3,3.2,4.5,4.2,2.2,0.8,0.5,2.6,22.3,0.0,0.0,-1.6
250,James Ennis,3905630.0,james,ennis,James Ennis III,ORL,30,41,12,29,24.1,8.4,2.8,5.9,47.3,1.1,2.5,43.3,1.7,2.1,80.5,1.0,3.0,4.0,1.5,0.9,0.8,0.2,2.0,17.5,1.0,0.0,-1.8
251,Cole Anthony,3888019.0,cole,anthony,Cole Anthony,ORL,21,47,13,34,27.1,12.9,4.7,11.7,39.7,1.2,3.7,33.7,2.3,2.8,83.2,0.8,3.9,4.7,4.1,2.3,0.6,0.4,2.1,25.5,0.0,0.0,-6.9
252,Taj Gibson,3886319.0,taj,gibson,Taj Gibson,NYK,36,45,29,16,20.8,5.4,2.2,3.5,62.7,0.1,0.3,20.0,0.9,1.2,72.7,2.2,3.4,5.6,0.8,0.5,0.7,1.1,2.2,18.1,0.0,0.0,2.9
253,Facundo Campazzo,3787277.0,facundo,campazzo,Facundo Campazzo,DEN,30,65,43,22,21.9,6.1,1.8,4.8,38.1,1.2,3.3,35.2,1.2,1.4,87.9,0.3,1.7,2.1,3.6,1.1,1.2,0.2,2.0,17.1,1.0,0.0,1.2
254,Isaiah Stewart,3693873.0,isaiah,stewart,Isaiah Stewart,DET,20,68,20,48,21.4,7.9,3.3,6.0,55.3,0.3,0.9,33.3,0.9,1.4,69.6,2.3,4.3,6.7,0.9,1.0,0.6,1.3,2.7,21.7,8.0,0.0,-0.9
255,Chuma Okeke,3693873.0,chuma,okeke,Chuma Okeke,ORL,22,45,15,30,25.2,7.8,3.0,7.2,41.7,1.1,3.1,34.8,0.7,0.9,75.0,0.9,3.1,4.0,2.2,0.8,1.1,0.5,1.1,19.8,0.0,0.0,-4.0
256,Nickeil Alexander-Walker,3684500.0,nickeil,alexander-walker,Nickeil Alexander-Walker,NOP,22,46,20,26,21.9,11.0,4.2,10.0,41.9,1.7,4.8,34.7,1.0,1.4,72.7,0.3,2.8,3.1,2.2,1.5,1.0,0.5,1.9,21.1,0.0,0.0,-1.1
257,DeMarcus Cousins,3611916.0,demarcus,cousins,DeMarcus Cousins,LAC,30,41,22,19,17.4,8.9,3.2,7.4,42.6,1.1,3.3,34.8,1.4,2.0,72.8,1.3,5.1,6.4,1.9,1.6,0.8,0.6,2.6,22.1,7.0,0.0,-1.5
258,Donte DiVincenzo,3602837.0,donte,divincenzo,Donte DiVincenzo,MIL,24,66,44,22,27.5,10.4,3.8,9.1,42.0,2.0,5.2,37.9,0.8,1.1,71.8,1.2,4.5,5.8,3.1,1.4,1.1,0.2,1.7,24.5,5.0,0.0,4.6
259,Khem Birch,3564181.0,khem,birch,Khem Birch,TOR,28,67,23,44,22.8,7.2,2.8,5.7,49.7,0.2,0.8,25.0,1.4,1.9,70.5,2.6,3.2,5.8,1.3,0.7,0.7,0.7,1.7,19.8,6.0,0.0,-1.9
260,Ryan Arcidiacono,3550572.0,ryan,arcidiacono,Ryan Arcidiacono,CHI,27,44,20,24,10.2,3.1,1.1,2.7,41.9,0.6,1.5,37.3,0.3,0.5,65.0,0.1,1.4,1.5,1.3,0.2,0.2,0.0,1.1,7.2,0.0,0.0,0.2
261,Trey Burke,3550572.0,trey,burke,Trey Burke,DAL,28,62,35,27,14.7,6.6,2.4,5.7,42.8,0.9,2.6,35.4,0.8,0.9,89.5,0.2,0.7,0.9,1.3,0.5,0.6,0.1,1.0,11.2,0.0,0.0,0.2
262,Aleksej Pokusevski,3508960.0,aleksej,pokusevski,Aleksej Pokusevski,OKC,19,45,13,32,24.2,8.2,3.1,9.1,34.1,1.3,4.6,28.0,0.7,0.9,73.8,0.7,4.0,4.7,2.2,2.2,0.4,0.9,1.3,19.0,1.0,0.0,-8.7
263,Goga Bitadze,3500296.0,goga,bitadze,Goga Bitadze,IND,21,45,19,26,12.5,5.1,1.8,4.3,42.8,0.4,1.8,25.3,1.0,1.4,73.8,1.3,2.0,3.3,0.8,0.4,0.2,1.3,2.1,14.6,0.0,0.0,-0.4
264,Lonnie Walker,3427154.0,lonnie,walker,Lonnie Walker IV,SAS,22,60,28,32,25.4,11.2,4.3,10.2,42.0,1.7,4.7,35.5,1.0,1.2,81.4,0.2,2.4,2.6,1.7,1.1,0.5,0.3,1.7,17.9,0.0,0.0,-3.5
265,Ben McLemore,3424681.0,ben,mclemore,Ben McLemore,LAL,28,53,20,33,17.1,7.7,2.5,6.9,37.0,1.8,5.3,34.6,0.7,1.0,73.6,0.3,1.6,1.9,0.7,0.8,0.4,0.2,1.7,12.0,0.0,0.0,-1.9
266,Luka Samanic,3342651.0,luka,samanic,Luka Samanic,SAS,21,33,14,19,9.3,3.7,1.4,3.2,44.8,0.4,1.3,27.9,0.5,0.9,55.2,0.5,1.6,2.1,0.5,0.6,0.2,0.2,1.3,7.7,0.0,0.0,-0.6
267,Josh Green,3333703.0,josh,green,Josh Green,DAL,20,39,20,19,11.4,2.6,1.1,2.4,45.2,0.1,0.6,16.0,0.3,0.6,56.5,0.7,1.3,2.0,0.7,0.4,0.4,0.1,0.9,7.1,0.0,0.0,0.4
268,Kevin Huerter,3268799.0,kevin,huerter,Kevin Huerter,ATL,22,69,40,29,30.8,11.9,4.6,10.6,43.2,2.0,5.6,36.3,0.7,0.9,78.1,0.6,2.8,3.3,3.5,1.1,1.2,0.3,2.4,24.4,3.0,0.0,1.0
269,Alex Caruso,3254691.0,alex,caruso,Alex Caruso,LAL,27,58,32,26,21.0,6.4,2.3,5.3,43.6,0.9,2.4,40.1,0.8,1.3,64.5,0.5,2.4,2.9,2.8,1.3,1.1,0.3,1.9,16.8,0.0,0.0,2.1
270,Matisse Thybulle,3208865.0,matisse,thybulle,Matisse Thybulle,PHI,24,65,46,19,20.0,3.9,1.6,3.7,42.0,0.7,2.2,30.1,0.1,0.3,44.4,0.5,1.4,1.9,1.0,0.5,1.6,1.1,2.0,15.3,0.0,0.0,1.5
271,Saddiq Bey,3183585.0,saddiq,bey,Saddiq Bey,DET,22,70,19,51,27.3,12.2,4.0,9.9,40.4,2.5,6.6,38.0,1.8,2.1,84.4,0.6,3.9,4.5,1.4,0.9,0.7,0.2,1.6,21.7,3.0,0.0,-3.0
272,Josh Okogie,3137570.0,josh,okogie,Josh Okogie,MIN,22,59,21,38,20.3,5.4,1.7,4.3,40.2,0.5,1.8,26.9,1.4,1.8,76.9,1.1,1.6,2.6,1.1,0.7,0.9,0.5,2.1,13.6,0.0,0.0,-3.3
273,Vincent Poirier,3099894.0,vincent,poirier,Vincent Poirier,PHI,27,10,8,2,3.9,0.8,0.3,1.2,25.0,0.0,0.1,0.0,0.2,0.6,33.3,0.6,0.8,1.4,0.2,0.4,0.0,0.3,0.8,3.3,0.0,0.0,-1.6
274,Brandon Clarke,3080618.0,brandon,clarke,Brandon Clarke,MEM,24,59,32,27,24.0,10.3,4.3,8.4,51.7,0.3,1.3,26.0,1.3,1.9,69.0,1.6,3.9,5.6,1.6,0.6,1.0,0.9,1.4,24.5,3.0,0.0,-0.3
275,Precious Achiuwa,3056048.0,precious,achiuwa,Precious Achiuwa,MIA,21,61,31,30,12.1,5.0,2.0,3.7,54.4,0.0,0.0,0.0,0.9,1.8,50.9,1.2,2.2,3.4,0.5,0.7,0.3,0.5,1.5,11.4,3.0,0.0,-1.9
276,Jeff Green,3035447.0,jeff,green,Jeff Green,BKN,34,68,44,24,27.0,11.0,3.8,7.8,49.2,1.5,3.7,41.2,1.8,2.4,77.6,0.5,3.4,3.9,1.6,0.8,0.5,0.4,1.8,20.0,0.0,0.0,1.7
277,Marc Gasol,3035447.0,marc,gasol,Marc Gasol,LAL,36,52,32,20,19.1,5.0,1.7,3.7,45.4,1.0,2.3,41.0,0.7,1.0,72.0,0.7,3.4,4.1,2.1,1.0,0.5,1.1,2.2,17.0,0.0,0.0,1.7
278,Jared Dudley,3035447.0,jared,dudley,Jared Dudley,LAL,35,12,7,5,6.7,0.5,0.2,0.8,22.2,0.2,0.5,33.3,0.0,0.0,0.0,0.3,1.4,1.8,0.4,0.2,0.1,0.1,0.6,3.6,0.0,0.0,0.2
279,Udonis Haslem,3035447.0,udonis,haslem,Udonis Haslem,MIA,41,1,1,0,2.7,4.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,3.0
280,Dwight Howard,3035447.0,dwight,howard,Dwight Howard,PHI,35,69,46,23,17.3,7.0,2.6,4.4,58.7,0.1,0.3,25.0,1.8,3.0,57.6,2.8,5.7,8.4,0.9,1.6,0.4,0.9,2.9,20.8,12.0,0.0,-1.0
281,Carmelo Anthony,3035447.0,carmelo,anthony,Carmelo Anthony,POR,37,69,39,30,24.5,13.4,4.7,11.3,42.1,1.9,4.7,40.9,2.0,2.2,89.0,0.5,2.6,3.1,1.5,0.9,0.7,0.6,2.1,22.1,0.0,0.0,-0.3
282,Grayson Allen,3012447.0,grayson,allen,Grayson Allen,MEM,25,50,26,24,25.2,10.6,3.5,8.3,41.8,2.1,5.5,39.1,1.6,1.8,86.8,0.4,2.8,3.2,2.2,1.0,0.9,0.2,1.4,20.0,0.0,0.0,0.2
283,Grant Williams,2957343.0,grant,williams,Grant Williams,BOS,22,63,30,33,18.1,4.7,1.7,3.9,43.7,0.8,2.0,37.2,0.5,0.8,58.8,0.8,2.1,2.8,1.0,0.9,0.5,0.4,2.6,11.4,0.0,0.0,-0.8
284,Tyrese Maxey,2933767.0,tyrese,maxey,Tyrese Maxey,PHI,20,61,41,20,15.3,8.0,3.2,7.0,46.2,0.5,1.7,30.1,1.0,1.1,87.1,0.2,1.5,1.7,2.0,0.7,0.4,0.2,1.3,14.2,0.0,0.0,-0.9
285,Chandler Hutchison,2891870.0,chandler,hutchison,Chandler Hutchison,WAS,25,25,11,14,13.8,4.3,1.6,4.1,37.9,0.3,0.9,36.4,0.8,1.0,84.0,0.2,2.9,3.1,0.7,0.8,0.5,0.2,1.3,10.3,0.0,0.0,-2.3
286,Mfiondu Kabengele,2878748.0,mfiondu,kabengele,Mfiondu Kabengele,CLE,23,39,20,19,7.2,2.4,0.8,2.3,37.1,0.3,1.3,26.0,0.4,0.5,80.0,0.3,1.2,1.5,0.4,0.4,0.2,0.3,0.9,6.2,0.0,0.0,-2.4
287,Darius Bazley,2839464.0,darius,bazley,Darius Bazley,OKC,21,55,16,39,31.2,13.7,5.0,12.5,39.6,1.5,5.2,29.0,2.3,3.2,70.2,0.9,6.3,7.2,1.8,2.2,0.5,0.5,1.1,25.8,11.0,0.0,-8.7
288,Moritz Wagner,2821420.0,moritz,wagner,Moritz Wagner,ORL,24,45,19,26,16.0,6.9,2.3,5.1,45.4,0.7,2.0,34.1,1.6,1.9,81.6,0.6,2.6,3.2,1.1,1.0,0.6,0.4,2.4,14.4,1.0,0.0,-3.2
289,Zeke Nnaji,2816598.0,zeke,nnaji,Zeke Nnaji,DEN,20,42,30,12,9.5,3.2,1.2,2.5,48.1,0.6,1.4,40.7,0.3,0.4,80.0,0.3,1.2,1.5,0.2,0.2,0.2,0.1,0.7,6.1,0.0,0.0,-2.0
290,Aaron Holiday,2776121.0,aaron,holiday,Aaron Holiday,IND,24,66,30,36,17.8,7.2,2.6,6.6,39.0,1.0,2.8,36.8,1.0,1.3,81.9,0.2,1.1,1.3,1.9,1.0,0.7,0.2,1.4,13.3,1.0,0.0,0.0
291,Bryn Forbes,2766067.0,bryn,forbes,Bryn Forbes,MIL,27,70,45,25,19.3,10.0,3.6,7.6,47.3,2.2,4.9,45.2,0.7,0.9,77.0,0.2,1.4,1.6,0.6,0.6,0.3,0.0,1.1,13.3,1.0,0.0,1.4
292,Reggie Jackson,2759496.0,reggie,jackson,Reggie Jackson,LAC,31,67,43,24,23.0,10.7,3.9,8.7,45.0,1.8,4.2,43.3,1.0,1.2,81.7,0.4,2.5,2.9,3.1,1.1,0.6,0.1,1.9,19.7,0.0,0.0,3.7
293,Markieff Morris,2759496.0,markieff,morris,Markieff Morris,LAL,31,61,32,29,19.7,6.7,2.5,6.2,40.5,1.1,3.4,31.1,0.6,0.8,72.0,0.8,3.6,4.4,1.2,0.9,0.4,0.3,1.7,14.8,2.0,0.0,0.3
294,E'Twaun Moore,2759496.0,e'twaun,moore,E'Twaun Moore,PHX,32,27,20,7,14.4,4.9,2.0,4.5,45.5,0.4,1.3,31.4,0.4,0.5,85.7,0.5,1.1,1.7,1.5,0.9,0.6,0.2,1.2,10.5,0.0,0.0,0.3
295,Kent Bazemore,2745828.0,kent,bazemore,Kent Bazemore,GSW,31,67,35,32,19.9,7.2,2.6,5.9,44.9,1.1,2.7,40.8,0.8,1.2,69.2,0.4,3.0,3.4,1.6,1.2,1.0,0.5,2.4,17.0,1.0,0.0,2.5
296,Hassan Whiteside,2745828.0,hassan,whiteside,Hassan Whiteside,SAC,32,36,16,20,15.2,8.1,3.5,6.2,56.3,0.0,0.0,0.0,1.1,2.2,51.9,1.7,4.3,6.0,0.6,1.1,0.3,1.3,2.0,19.6,4.0,0.0,-2.9
297,Ty Jerome,2725703.0,ty,jerome,Ty Jerome,OKC,23,33,7,26,23.9,10.7,3.9,8.7,44.6,2.2,5.1,42.3,0.8,1.0,76.5,0.3,2.5,2.8,3.6,1.4,0.6,0.2,1.8,20.4,0.0,0.0,-4.1
298,Mike Muscala,2702026.0,mike,muscala,Mike Muscala,OKC,29,35,15,20,18.4,9.7,3.4,7.6,44.6,1.9,5.3,37.0,0.9,1.0,91.7,0.5,3.2,3.8,0.8,0.6,0.2,0.3,1.5,16.4,0.0,0.0,0.5
299,Anfernee Simons,2665343.0,anfernee,simons,Anfernee Simons,POR,22,64,37,27,17.3,7.8,2.6,6.3,41.9,1.9,4.4,42.6,0.7,0.9,80.7,0.2,2.0,2.2,1.4,0.7,0.3,0.1,1.5,13.1,0.0,0.0,0.7
300,Luke Kornet,2662929.0,luke,kornet,Luke Kornet,BOS,25,31,13,18,11.2,3.4,1.4,3.3,43.6,0.5,1.9,25.4,0.1,0.2,50.0,0.5,1.7,2.2,0.8,0.2,0.1,1.0,0.6,10.4,0.0,0.0,1.7
